epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,399.098,0.5112,0.86723,0.48985,0.97137,0.82325,0.16182,0.16969,0.1394,0.814,0.16,0.1621,0.13826,0.8985,2.76503,1.11666,1.20369,0.00154064,0.00154064,0.00154064
31,412.383,0.4795,0.84013,0.45454,0.95314,0.81734,0.16182,0.17127,0.14629,0.79897,0.15818,0.1631,0.14031,0.9105,3.2072,1.06018,1.23266,0.0015248,0.0015248,0.0015248
32,425.237,0.5015,0.81902,0.45433,0.96224,0.84677,0.15636,0.16719,0.14202,0.82858,0.15091,0.15896,0.13826,0.85332,3.15129,1.03296,1.2168,0.00150896,0.00150896,0.00150896
33,438.333,0.48403,0.8009,0.44364,0.94587,0.7769,0.15818,0.17015,0.14697,0.67886,0.16182,0.16998,0.14279,0.82028,2.80664,1.08574,1.15228,0.00149312,0.00149312,0.00149312
34,451.602,0.49799,0.82586,0.4487,0.94871,0.81224,0.16,0.17047,0.13936,0.72573,0.16,0.16918,0.13797,0.87689,3.33568,1.04192,1.23474,0.00147728,0.00147728,0.00147728
35,464.454,0.51055,0.84552,0.46873,0.95161,0.7066,0.15818,0.1682,0.1411,0.74118,0.15818,0.16832,0.14257,0.82411,2.97907,0.99566,1.13884,0.00146144,0.00146144,0.00146144
36,477.266,0.50412,0.86252,0.44679,0.95156,0.82861,0.15636,0.16612,0.14219,0.82861,0.15636,0.16718,0.14157,0.85373,2.85548,1.06816,1.14081,0.0014456,0.0014456,0.0014456
37,490.756,0.51312,0.91548,0.46484,0.9637,0.7815,0.15636,0.16188,0.1381,0.8151,0.15636,0.16412,0.13964,0.82303,2.84479,1.05682,1.14169,0.00142976,0.00142976,0.00142976
38,503.78,0.50254,0.86846,0.46118,0.96185,0.6729,0.15818,0.16853,0.13983,0.61655,0.15818,0.1644,0.13502,0.86451,3.06058,1.1491,1.18688,0.00141392,0.00141392,0.00141392
39,516.85,0.50842,0.83657,0.4608,0.96827,0.82758,0.15636,0.17123,0.13991,0.80809,0.15273,0.16888,0.137,0.93134,3.16638,1.1366,1.32692,0.00139808,0.00139808,0.00139808
40,530.18,0.51307,0.85667,0.47507,0.95244,0.7957,0.16727,0.1729,0.1403,0.76976,0.16182,0.16935,0.13346,0.89403,2.9249,1.15503,1.26477,0.00138224,0.00138224,0.00138224
41,542.964,0.51198,0.86166,0.46304,0.95987,0.82443,0.16545,0.17346,0.14317,0.80631,0.16182,0.17382,0.13381,0.89251,2.90558,1.09576,1.23619,0.0013664,0.0013664,0.0013664
42,556.234,0.5068,0.82638,0.45587,0.9566,0.7999,0.17444,0.1804,0.14782,0.81192,0.16909,0.17818,0.14046,0.85855,2.86923,1.11284,1.21225,0.00135056,0.00135056,0.00135056
43,569.214,0.52431,0.81549,0.47348,0.96257,0.78015,0.16182,0.17253,0.14528,0.78015,0.16182,0.16858,0.13889,0.84186,2.79542,1.06196,1.1534,0.00133472,0.00133472,0.00133472
44,582.18,0.49879,0.86026,0.45887,0.95003,0.72934,0.16545,0.17265,0.1452,0.72132,0.16364,0.16777,0.13809,0.85959,2.73546,1.15954,1.16657,0.00131888,0.00131888,0.00131888
45,595.704,0.53041,0.92584,0.48289,0.97282,0.79345,0.16182,0.17277,0.14436,0.78854,0.15595,0.16446,0.14027,0.93723,2.97412,1.29183,1.25459,0.00130304,0.00130304,0.00130304
