epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,199.538,0.54795,0.98493,0.49393,0.97083,0.76424,0.16909,0.16738,0.13748,0.76002,0.16545,0.16722,0.13276,0.92649,2.83207,1.17804,1.31069,0.00177824,0.00177824,0.00177824
16,213.086,0.5598,0.93338,0.51241,0.97736,0.85632,0.15455,0.15804,0.12968,0.84625,0.15273,0.15766,0.1313,0.91907,2.80155,1.3303,1.25499,0.0017624,0.0017624,0.0017624
17,225.963,0.53845,0.98508,0.51117,0.96432,0.85263,0.15818,0.16312,0.13343,0.86204,0.15636,0.1612,0.13311,0.89038,3.07592,1.16182,1.23507,0.00174656,0.00174656,0.00174656
18,239.345,0.54008,0.97071,0.48903,0.97275,0.7,0.15818,0.1591,0.13384,0.86006,0.15273,0.15936,0.13307,0.86918,2.97055,1.1574,1.17107,0.00173072,0.00173072,0.00173072
19,252.254,0.53674,0.98819,0.50912,0.98113,0.86498,0.15818,0.16756,0.13843,0.86498,0.15818,0.16026,0.141,0.88513,2.71959,1.10932,1.19309,0.00171488,0.00171488,0.00171488
20,265.405,0.54925,0.92815,0.51004,0.98592,0.83182,0.16,0.16469,0.13351,0.81292,0.15636,0.16212,0.13605,0.97372,2.78098,1.17367,1.30534,0.00169904,0.00169904,0.00169904
21,278.48,0.5189,0.95707,0.49475,0.96011,0.83037,0.16545,0.16969,0.13677,0.78194,0.15818,0.16305,0.13482,0.93306,2.8431,1.13455,1.35101,0.0016832,0.0016832,0.0016832
22,291.384,0.55926,1.02462,0.50551,0.97843,0.74734,0.16182,0.16846,0.13286,0.72215,0.15636,0.16187,0.13328,0.90508,3.06442,1.1134,1.29038,0.00166736,0.00166736,0.00166736
23,304.819,0.5161,0.93201,0.48543,0.95058,0.77847,0.15091,0.16372,0.1318,0.77847,0.15091,0.16158,0.13435,0.94823,2.79524,1.12785,1.23968,0.00165152,0.00165152,0.00165152
24,317.594,0.50629,0.87672,0.48043,0.96066,0.83153,0.15636,0.16431,0.13163,0.80252,0.15091,0.15983,0.13592,1.00452,2.85749,1.19207,1.35794,0.00163568,0.00163568,0.00163568
25,330.369,0.56813,0.97515,0.49988,0.96934,0.71761,0.16,0.16486,0.13438,0.69315,0.15455,0.16002,0.13471,0.9464,2.81943,1.17753,1.29753,0.00161984,0.00161984,0.00161984
26,344.289,0.56565,0.96849,0.51787,0.98632,0.88939,0.15273,0.16359,0.1336,0.86821,0.14909,0.16069,0.1366,0.94763,2.93034,1.14165,1.28486,0.001604,0.001604,0.001604
27,357.128,0.52786,0.94268,0.49325,0.96005,0.72195,0.16727,0.17371,0.14619,0.71089,0.16545,0.17085,0.14202,0.82552,2.58689,0.98457,1.14132,0.00158816,0.00158816,0.00158816
28,370.095,0.53763,0.96203,0.49411,0.9638,0.7693,0.16977,0.18219,0.14665,0.75293,0.16622,0.17527,0.14015,0.887,2.86161,1.03499,1.25149,0.00157232,0.00157232,0.00157232
29,383.325,0.53032,0.91379,0.51501,0.97945,0.69513,0.16,0.17317,0.14276,0.83984,0.15273,0.16904,0.13549,0.85003,3.14668,1.04852,1.19107,0.00155648,0.00155648,0.00155648
30,396.228,0.53208,0.94374,0.51155,0.98079,0.85352,0.16182,0.17356,0.15068,0.8671,0.15636,0.17102,0.14758,0.80274,2.7784,1.05819,1.1043,0.00154064,0.00154064,0.00154064
31,409.57,0.50557,0.90359,0.47999,0.96637,0.85585,0.16,0.16381,0.14375,0.84693,0.15636,0.16381,0.14234,0.83497,2.96053,1.16558,1.08237,0.0015248,0.0015248,0.0015248
32,422.393,0.52525,0.87025,0.48538,0.97592,0.80325,0.16909,0.17289,0.14033,0.78456,0.16545,0.16733,0.14166,0.92823,3.00166,1.15015,1.27468,0.00150896,0.00150896,0.00150896
33,435.411,0.50165,0.85547,0.4714,0.96133,0.81424,0.16182,0.1677,0.14118,0.80483,0.16,0.16626,0.13801,0.84413,2.76633,1.10499,1.18508,0.00149312,0.00149312,0.00149312
34,448.494,0.51614,0.85315,0.48416,0.95736,0.77168,0.15818,0.16554,0.13399,0.80471,0.15455,0.16344,0.13921,0.92463,2.86992,1.17339,1.28683,0.00147728,0.00147728,0.00147728
35,461.116,0.52213,0.89324,0.49232,0.96324,0.73328,0.15996,0.16876,0.1398,0.71661,0.15632,0.16484,0.13875,0.88332,2.76416,1.16318,1.23221,0.00146144,0.00146144,0.00146144
36,474.16,0.51738,0.92377,0.48346,0.95695,0.84248,0.15636,0.16282,0.13853,0.83248,0.15455,0.15982,0.13513,0.83123,2.92928,1.14249,1.12627,0.0014456,0.0014456,0.0014456
37,487.63,0.5315,0.96019,0.4852,0.97371,0.80306,0.16311,0.17064,0.14028,0.77638,0.15782,0.16367,0.13796,0.88045,2.78006,1.06436,1.22262,0.00142976,0.00142976,0.00142976
38,500.687,0.52563,0.94752,0.48379,0.97314,0.71702,0.16909,0.17541,0.14328,0.70049,0.16545,0.167,0.14363,0.86164,2.82485,1.02356,1.22658,0.00141392,0.00141392,0.00141392
39,513.446,0.52446,0.92599,0.48956,0.98285,0.76174,0.16364,0.16846,0.13926,0.73624,0.15818,0.16457,0.13767,0.90281,2.95583,1.03532,1.2808,0.00139808,0.00139808,0.00139808
40,526.545,0.52026,0.8799,0.4877,0.9585,0.84356,0.16364,0.16722,0.14074,0.82437,0.16,0.16261,0.13803,0.86251,2.96561,1.08337,1.22732,0.00138224,0.00138224,0.00138224
41,539.492,0.52058,0.88169,0.47639,0.96856,0.77265,0.16182,0.16787,0.13641,0.76366,0.16,0.16172,0.13429,0.92306,2.80157,1.11717,1.28482,0.0013664,0.0013664,0.0013664
42,552.705,0.50154,0.86375,0.46375,0.95941,0.81832,0.16364,0.18039,0.14811,0.79879,0.16,0.17643,0.14708,0.90851,2.81696,1.05764,1.22291,0.00135056,0.00135056,0.00135056
43,565.798,0.51753,0.82886,0.48252,0.96786,0.83803,0.16545,0.18395,0.15448,0.78631,0.16364,0.17872,0.15079,0.85049,2.92705,1.00101,1.16065,0.00133472,0.00133472,0.00133472
44,578.76,0.49962,0.85832,0.46767,0.95326,0.81579,0.16,0.17534,0.14502,0.79725,0.15636,0.16879,0.14168,0.91753,2.77727,1.18336,1.27055,0.00131888,0.00131888,0.00131888
45,591.853,0.52775,0.93652,0.48391,0.96538,0.80738,0.16727,0.17839,0.13802,0.78533,0.16364,0.16946,0.13887,0.97952,2.9941,1.12943,1.34269,0.00130304,0.00130304,0.00130304
46,604.918,0.52528,0.94539,0.50357,0.97519,0.72647,0.16419,0.16968,0.13801,0.69443,0.15702,0.16355,0.13345,0.92037,3.26204,1.13912,1.27363,0.0012872,0.0012872,0.0012872
47,617.903,0.52576,0.89919,0.48522,0.97623,0.7248,0.16182,0.16994,0.13711,0.69976,0.15636,0.16526,0.1364,0.92113,3.01164,1.16333,1.2958,0.00127136,0.00127136,0.00127136
48,631.2,0.48707,0.82246,0.47161,0.94261,0.76671,0.17091,0.17739,0.14064,0.83021,0.16182,0.17523,0.13989,0.95339,2.7764,1.0343,1.3561,0.00125552,0.00125552,0.00125552
49,644.056,0.53289,1.00692,0.49834,0.96749,0.75919,0.16624,0.17585,0.13857,0.73444,0.16091,0.16725,0.13593,0.95267,2.90262,1.0037,1.31624,0.00123968,0.00123968,0.00123968
50,656.857,0.53922,0.95741,0.49198,0.96878,0.73545,0.14364,0.15523,0.12993,0.81801,0.14,0.15384,0.12971,0.92161,2.95142,1.2147,1.22061,0.00122384,0.00122384,0.00122384
51,670.153,0.5073,0.88798,0.47794,0.97158,0.88608,0.15273,0.16209,0.13225,0.95544,0.14545,0.15945,0.13517,0.91989,2.84399,1.1708,1.26474,0.001208,0.001208,0.001208
52,682.983,0.5377,0.95369,0.49616,0.9688,0.87697,0.16,0.17325,0.13885,0.85704,0.15636,0.16716,0.1381,0.9228,2.9664,1.09763,1.32005,0.00119216,0.00119216,0.00119216
53,696.372,0.49869,0.88709,0.46277,0.9633,0.76501,0.17273,0.17527,0.13773,0.72474,0.16364,0.16611,0.13857,0.95973,2.96668,1.09156,1.3453,0.00117632,0.00117632,0.00117632
54,709.365,0.51145,0.96376,0.48005,0.95988,0.76829,0.16364,0.1653,0.13471,0.74268,0.15818,0.1568,0.13378,0.88313,3.21636,1.13644,1.20996,0.00116048,0.00116048,0.00116048
55,722.234,0.50718,0.95237,0.46793,0.9643,0.75983,0.16727,0.17108,0.14013,0.73215,0.16182,0.16571,0.13709,0.8946,3.0269,1.05419,1.24981,0.00114464,0.00114464,0.00114464
56,735.665,0.5134,0.93698,0.46522,0.96402,0.81277,0.16727,0.17582,0.14556,0.78501,0.16182,0.16837,0.14165,0.89736,2.9057,1.01553,1.24541,0.0011288,0.0011288,0.0011288
57,748.668,0.52365,0.96576,0.47323,0.97287,0.76066,0.16758,0.16925,0.13994,0.74482,0.16451,0.16336,0.13611,0.88857,2.84274,1.11627,1.26122,0.00111296,0.00111296,0.00111296
58,761.712,0.50285,0.92013,0.45854,0.951,0.77915,0.16727,0.17597,0.14263,0.76221,0.16364,0.16905,0.1389,0.90409,2.71717,1.11138,1.21672,0.00109712,0.00109712,0.00109712
59,775.068,0.49035,0.9625,0.45997,0.95338,0.76518,0.16909,0.17344,0.1384,0.74834,0.16545,0.16859,0.13669,0.89632,2.81448,1.12282,1.24801,0.00108128,0.00108128,0.00108128
60,788.146,0.52001,0.96484,0.48507,0.97043,0.79132,0.16364,0.17332,0.14299,0.78253,0.16182,0.17211,0.14063,0.91407,2.86344,1.08847,1.26689,0.00106544,0.00106544,0.00106544
61,801.249,0.5291,0.93288,0.47725,0.96983,0.85918,0.16909,0.17959,0.14695,0.82062,0.16636,0.17654,0.14487,0.85949,2.71837,0.98655,1.19314,0.0010496,0.0010496,0.0010496
62,814.288,0.49774,0.88146,0.46386,0.96206,0.76782,0.17091,0.17826,0.14829,0.75105,0.16727,0.17399,0.14566,0.8366,2.68101,0.97859,1.15653,0.00103376,0.00103376,0.00103376
63,827.775,0.52732,0.89037,0.48808,0.97001,0.87116,0.16545,0.17388,0.14577,0.84258,0.16,0.16835,0.14561,0.85532,2.70778,1.02116,1.21747,0.00101792,0.00101792,0.00101792
64,840.933,0.49912,0.91918,0.47819,0.96008,0.76103,0.15636,0.16417,0.13842,0.75218,0.15455,0.1609,0.14075,0.84847,2.92775,1.05012,1.15807,0.00100208,0.00100208,0.00100208
65,853.683,0.50741,0.90693,0.48624,0.96077,0.72113,0.16545,0.16983,0.14204,0.69735,0.16,0.16653,0.14109,0.8951,2.90669,1.09871,1.21957,0.00098624,0.00098624,0.00098624
66,866.625,0.51023,0.88787,0.48456,0.96486,0.83087,0.15636,0.17028,0.13765,0.81155,0.15273,0.16182,0.13829,0.93739,2.8908,1.08493,1.32516,0.0009704,0.0009704,0.0009704
67,879.853,0.51821,0.97391,0.47934,0.96769,0.73416,0.16182,0.17067,0.14011,0.7062,0.15818,0.16601,0.14039,0.90572,2.93793,1.07102,1.24192,0.00095456,0.00095456,0.00095456
68,893.291,0.55197,1.03623,0.5221,0.98083,0.8565,0.15636,0.17543,0.1434,0.69748,0.16182,0.17197,0.1431,0.88611,2.73885,1.04283,1.25253,0.00093872,0.00093872,0.00093872
69,906.149,0.52869,0.97717,0.49161,0.9757,0.70173,0.16364,0.17144,0.14081,0.68391,0.16,0.16648,0.13909,0.90479,2.68067,1.09298,1.28565,0.00092288,0.00092288,0.00092288
70,919.431,0.50589,0.90735,0.46798,0.96134,0.77761,0.15818,0.16528,0.13975,0.75903,0.15455,0.1616,0.13789,0.88013,2.65174,1.10435,1.21931,0.00090704,0.00090704,0.00090704
71,932.338,0.52213,1.0194,0.47848,0.95418,0.78531,0.15962,0.16591,0.14239,0.78531,0.15962,0.16165,0.13832,0.8307,2.71473,1.09211,1.16808,0.0008912,0.0008912,0.0008912
72,945.219,0.5091,0.93081,0.46588,0.95855,0.83438,0.16,0.16823,0.14053,0.8151,0.15636,0.16125,0.1377,0.87628,2.81155,1.04145,1.20845,0.00087536,0.00087536,0.00087536
73,958.56,0.47518,0.883,0.44498,0.95689,0.73688,0.15455,0.1618,0.13898,0.74725,0.15273,0.15689,0.13467,0.85618,2.86371,1.10295,1.18041,0.00085952,0.00085952,0.00085952
74,971.342,0.50132,0.92422,0.44906,0.96403,0.7606,0.15455,0.17051,0.14421,0.75165,0.15273,0.16583,0.14194,0.78595,2.80065,1.01508,1.07558,0.00084368,0.00084368,0.00084368
75,984.561,0.49655,0.90716,0.44968,0.95364,0.71555,0.16545,0.17975,0.15054,0.70017,0.16182,0.17441,0.14881,0.80668,2.69342,0.98866,1.12942,0.00082784,0.00082784,0.00082784
76,997.555,0.49129,0.885,0.44208,0.96226,0.77967,0.16182,0.18003,0.15054,0.71304,0.16,0.17821,0.14872,0.81954,2.75596,1.02854,1.14956,0.000812,0.000812,0.000812
77,1010.33,0.49724,0.85519,0.43896,0.96286,0.75097,0.16182,0.17404,0.14644,0.69873,0.16545,0.1737,0.14553,0.81104,2.85498,1.02707,1.11747,0.00079616,0.00079616,0.00079616
78,1024.28,0.47836,0.852,0.43904,0.95669,0.79427,0.16545,0.17421,0.1444,0.73666,0.16182,0.16899,0.14303,0.86676,2.72108,1.00105,1.19121,0.00078032,0.00078032,0.00078032
79,1037.18,0.49356,0.91912,0.4668,0.96325,0.84943,0.15818,0.17013,0.14527,0.83967,0.15636,0.16554,0.14167,0.82289,2.74126,0.99873,1.13001,0.00076448,0.00076448,0.00076448
80,1049.92,0.49853,0.87969,0.44899,0.96884,0.83204,0.16,0.17069,0.14586,0.81313,0.15636,0.16773,0.14346,0.85817,2.7798,1.00955,1.17364,0.00074864,0.00074864,0.00074864
81,1063.47,0.49627,0.97861,0.45126,0.95465,0.74653,0.16065,0.17216,0.14605,0.73808,0.15883,0.16936,0.14312,0.88204,2.76256,1.06514,1.24337,0.0007328,0.0007328,0.0007328
82,1076.33,0.51819,0.94077,0.47829,0.96888,0.81901,0.16364,0.17593,0.14845,0.79594,0.16,0.17026,0.14577,0.8272,2.7212,1.02821,1.13161,0.00071696,0.00071696,0.00071696
83,1089.41,0.51184,0.93322,0.45423,0.9717,0.88646,0.15615,0.1717,0.14626,0.87616,0.15436,0.16428,0.14298,0.80928,2.76786,1.03562,1.09151,0.00070112,0.00070112,0.00070112
84,1102.57,0.50167,0.88467,0.4603,0.96192,0.82419,0.16,0.16855,0.14266,0.83027,0.15636,0.16356,0.14016,0.80737,2.86719,1.04212,1.11662,0.00068528,0.00068528,0.00068528
85,1115.48,0.49499,0.92396,0.4674,0.96476,0.80431,0.16909,0.17105,0.14172,0.77816,0.16364,0.16422,0.14012,0.8486,2.8446,1.03282,1.15362,0.00066944,0.00066944,0.00066944
86,1128.51,0.51844,0.95917,0.47458,0.97104,0.80795,0.16364,0.16623,0.14196,0.79897,0.16182,0.16561,0.13844,0.80189,2.84714,1.11772,1.09256,0.0006536,0.0006536,0.0006536
87,1141.65,0.50242,0.89719,0.45526,0.96191,0.81088,0.16364,0.1678,0.14501,0.80187,0.16182,0.16611,0.14026,0.81806,2.87361,1.13394,1.08656,0.00063776,0.00063776,0.00063776
88,1154.7,0.49846,0.88918,0.45063,0.96293,0.85839,0.16182,0.16758,0.14282,0.85839,0.16182,0.16582,0.13843,0.80705,2.73519,1.08926,1.1079,0.00062192,0.00062192,0.00062192
89,1167.95,0.47413,0.8701,0.43303,0.9564,0.78694,0.16182,0.16939,0.14583,0.7781,0.16,0.16602,0.14171,0.77556,2.62647,1.06275,1.10815,0.00060608,0.00060608,0.00060608
90,1181,0.49741,0.91793,0.45241,0.95631,0.8418,0.15091,0.16327,0.14296,0.76732,0.1559,0.16235,0.14067,0.83338,2.70744,1.05449,1.17535,0.00059024,0.00059024,0.00059024
91,1193.88,0.48286,0.96109,0.44677,0.93542,0.7453,0.15636,0.16276,0.14443,0.75037,0.15636,0.16155,0.14063,0.77235,2.7873,1.05815,1.07176,0.0005744,0.0005744,0.0005744
92,1207.18,0.48858,0.89603,0.44701,0.96103,0.81246,0.16364,0.16966,0.14597,0.81312,0.15822,0.16271,0.13971,0.80893,2.81376,1.0678,1.13232,0.00055856,0.00055856,0.00055856
93,1220.12,0.52124,0.93076,0.47335,0.96493,0.83939,0.15818,0.17051,0.1437,0.81023,0.15273,0.16373,0.13996,0.81658,2.94563,1.07657,1.11311,0.00054272,0.00054272,0.00054272
94,1233.01,0.51833,1.02226,0.4722,0.95834,0.78468,0.15818,0.16927,0.14888,0.78468,0.15818,0.16793,0.14434,0.80012,2.76746,1.09467,1.06981,0.00052688,0.00052688,0.00052688
95,1246.57,0.50586,0.9216,0.45725,0.96303,0.78312,0.15818,0.16711,0.14446,0.78312,0.15818,0.16407,0.14044,0.81054,2.75377,1.12613,1.11634,0.00051104,0.00051104,0.00051104
96,1259.52,0.50526,0.98845,0.45843,0.95083,0.76973,0.16,0.16726,0.14602,0.76973,0.16,0.1658,0.14234,0.81767,2.6889,1.11017,1.12501,0.0004952,0.0004952,0.0004952
97,1272.8,0.50187,0.99197,0.47127,0.96815,0.78186,0.16293,0.17117,0.14883,0.78186,0.16293,0.16996,0.1462,0.80117,2.65447,1.05729,1.11339,0.00047936,0.00047936,0.00047936
98,1286.24,0.5184,0.97444,0.46216,0.96381,0.78758,0.16727,0.1733,0.14528,0.77046,0.16364,0.16729,0.14269,0.87802,2.62327,1.07719,1.20862,0.00046352,0.00046352,0.00046352
99,1299.12,0.50361,0.9111,0.46145,0.96054,0.73389,0.16547,0.17207,0.14651,0.76196,0.16,0.1669,0.14212,0.85105,2.61048,1.09136,1.16201,0.00044768,0.00044768,0.00044768
100,1312.56,0.49506,0.89982,0.45956,0.95464,0.79157,0.16572,0.17658,0.14647,0.79157,0.16572,0.17272,0.14705,0.89027,2.76117,1.07742,1.20009,0.00043184,0.00043184,0.00043184
101,1325.41,0.49268,0.8828,0.46097,0.96104,0.81398,0.16727,0.17595,0.14871,0.79931,0.16545,0.17036,0.14851,0.85567,2.75439,1.10419,1.17024,0.000416,0.000416,0.000416
102,1338.21,0.47069,0.83325,0.43606,0.95,0.77847,0.16545,0.17262,0.14872,0.75636,0.16182,0.17018,0.14591,0.8017,2.66713,1.08026,1.13585,0.00040016,0.00040016,0.00040016
103,1351.75,0.4561,0.7765,0.40137,0.95923,0.6865,0.16364,0.1717,0.14541,0.6804,0.16182,0.16887,0.14234,0.85389,2.65498,1.14557,1.20362,0.00038432,0.00038432,0.00038432
104,1364.71,0.48863,0.94624,0.43708,0.96416,0.73787,0.16182,0.17253,0.14603,0.72854,0.16,0.16853,0.14306,0.85419,2.7285,1.14329,1.1822,0.00036848,0.00036848,0.00036848
105,1377.72,0.48342,0.89553,0.43946,0.95247,0.79212,0.16364,0.17501,0.14955,0.75041,0.16,0.17148,0.14433,0.83269,2.64742,1.1018,1.15925,0.00035264,0.00035264,0.00035264
106,1390.91,0.46325,0.85021,0.44246,0.95624,0.78002,0.16364,0.17346,0.14705,0.73211,0.16182,0.16866,0.1418,0.85664,2.70219,1.08846,1.20513,0.0003368,0.0003368,0.0003368
107,1404,0.47252,0.95005,0.40714,0.94273,0.82384,0.16182,0.17348,0.14538,0.73612,0.16364,0.16963,0.14122,0.87626,2.68403,1.12335,1.22461,0.00032096,0.00032096,0.00032096
108,1417.54,0.51732,1.01738,0.45998,0.96484,0.73904,0.16909,0.17795,0.14802,0.72315,0.16545,0.16989,0.14431,0.85367,2.67925,1.03559,1.20447,0.00030512,0.00030512,0.00030512
109,1430.39,0.46252,0.85611,0.44378,0.9493,0.75886,0.16909,0.17663,0.14594,0.74098,0.16545,0.16929,0.14171,0.87319,2.68084,1.03822,1.23367,0.00028928,0.00028928,0.00028928
110,1443.46,0.4722,0.86132,0.4361,0.94849,0.75573,0.16875,0.17481,0.14305,0.75997,0.16727,0.16885,0.14142,0.88254,2.67431,1.07151,1.25482,0.00027344,0.00027344,0.00027344
111,1456.77,0.47001,0.85767,0.43811,0.97333,0.75294,0.16727,0.17499,0.14268,0.76015,0.16182,0.17035,0.1419,0.86795,2.68335,1.03837,1.22823,0.0002576,0.0002576,0.0002576
112,1469.73,0.47465,0.87854,0.42765,0.95797,0.84781,0.16,0.17275,0.1437,0.74407,0.16387,0.17129,0.14415,0.86256,2.72053,1.06033,1.20073,0.00024176,0.00024176,0.00024176
113,1482.74,0.47917,0.86876,0.41673,0.95018,0.78476,0.16364,0.17348,0.14647,0.74408,0.16182,0.17096,0.14612,0.85351,2.66494,1.0866,1.18048,0.00022592,0.00022592,0.00022592
114,1496.17,0.4829,0.92844,0.43965,0.95211,0.83442,0.15818,0.17334,0.14743,0.82021,0.15636,0.17346,0.14692,0.81109,2.6808,1.07232,1.11547,0.00021008,0.00021008,0.00021008
115,1509.09,0.46294,0.88821,0.42854,0.94251,0.75262,0.16,0.17332,0.14795,0.74404,0.16182,0.17254,0.14696,0.78951,2.68817,1.04206,1.10026,0.00019424,0.00019424,0.00019424
116,1524.04,0.41432,0.98462,0.38043,0.9515,0.84238,0.16,0.17023,0.14449,0.83281,0.15818,0.16844,0.14193,0.82776,2.78929,1.03292,1.1603,0.0001784,0.0001784,0.0001784
117,1537.2,0.39265,0.95831,0.32789,0.93298,0.74324,0.16364,0.17081,0.14431,0.73271,0.16364,0.17024,0.14433,0.82153,2.81453,1.03056,1.14212,0.00016256,0.00016256,0.00016256
118,1549.97,0.40842,1.02883,0.33015,0.93877,0.8499,0.15818,0.17291,0.14694,0.85114,0.15636,0.17065,0.14471,0.80132,2.85752,1.01165,1.12923,0.00014672,0.00014672,0.00014672
119,1562.95,0.38587,0.9616,0.30494,0.92411,0.76697,0.16182,0.17558,0.14814,0.90035,0.15455,0.17431,0.14627,0.80159,2.84875,0.99343,1.14922,0.00013088,0.00013088,0.00013088
120,1575.7,0.39783,0.94896,0.31873,0.93556,0.83731,0.16,0.17578,0.15072,0.85589,0.15636,0.17524,0.14931,0.80442,2.85096,0.99246,1.14417,0.00011504,0.00011504,0.00011504
121,1588.21,0.35509,0.9031,0.2866,0.93442,0.84588,0.16,0.17682,0.15167,0.83627,0.15818,0.17585,0.14986,0.80021,2.8726,0.99917,1.13265,9.92e-05,9.92e-05,9.92e-05
122,1600.93,0.37256,0.97148,0.29877,0.92288,0.85022,0.16,0.1774,0.15082,0.84055,0.15818,0.1768,0.14951,0.81245,2.84742,1.01373,1.15094,8.336e-05,8.336e-05,8.336e-05
123,1613.48,0.37456,0.97935,0.29529,0.92191,0.82596,0.16182,0.17808,0.15235,0.73917,0.16545,0.17787,0.1517,0.81312,2.82421,1.00713,1.15297,6.752e-05,6.752e-05,6.752e-05
124,1626.01,0.38214,0.93006,0.29569,0.91769,0.85056,0.16182,0.17778,0.14877,0.841,0.16,0.17762,0.14931,0.82206,2.79972,0.98986,1.16656,5.168e-05,5.168e-05,5.168e-05
125,1638.91,0.37809,0.95754,0.28494,0.9283,0.85022,0.16182,0.17723,0.14815,0.84066,0.16,0.17672,0.14902,0.8269,2.7874,0.97361,1.17271,3.584e-05,3.584e-05,3.584e-05
