epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,476.89,0.64426,1.22175,0.6371,1.03564,0.77313,0.16,0.16356,0.13271,0.77313,0.16,0.16259,0.13288,1.03237,2.44908,1.25309,1.33783,0.0014456,0.0014456,0.0014456
37,490.168,0.63,1.24694,0.63022,1.04414,0.73665,0.16,0.16772,0.1392,0.7275,0.15818,0.16394,0.13803,0.90379,2.42556,1.10371,1.18104,0.00142976,0.00142976,0.00142976
38,503.221,0.61956,1.23866,0.62266,1.03333,0.78008,0.15455,0.16471,0.13524,0.76172,0.15091,0.16196,0.13479,0.93187,2.5985,1.12347,1.21129,0.00141392,0.00141392,0.00141392
39,516.059,0.61575,1.25719,0.64176,1.03631,0.65371,0.16545,0.16748,0.13652,0.64652,0.16364,0.16427,0.13087,0.95761,2.5956,1.10784,1.25475,0.00139808,0.00139808,0.00139808
40,529.42,0.63155,1.17624,0.62772,1.02472,0.77563,0.16342,0.16913,0.14033,0.81652,0.15818,0.1669,0.13612,0.91697,2.4253,0.99586,1.19569,0.00138224,0.00138224,0.00138224
41,542.359,0.62205,1.15382,0.60969,1.0281,0.76365,0.16182,0.17137,0.13991,0.75507,0.16,0.1663,0.13422,0.98819,2.71314,1.24767,1.28179,0.0013664,0.0013664,0.0013664
42,555.285,0.61526,1.1353,0.60289,1.03192,0.73135,0.16,0.17076,0.13979,0.72551,0.16,0.16693,0.14014,0.92689,2.44937,1.13137,1.18938,0.00135056,0.00135056,0.00135056
43,568.254,0.60296,1.10026,0.60573,1.01599,0.84477,0.15455,0.16592,0.13576,0.81495,0.14909,0.15713,0.13425,0.88597,2.33991,1.27882,1.13504,0.00133472,0.00133472,0.00133472
44,581.231,0.59657,1.08528,0.58921,1.01678,0.76157,0.16,0.16541,0.13372,0.76157,0.16,0.16266,0.13377,0.98052,2.51724,1.27149,1.28548,0.00131888,0.00131888,0.00131888
45,594.343,0.64441,1.19032,0.61187,1.03603,0.85169,0.15818,0.15935,0.12575,0.81253,0.15091,0.1558,0.12407,1.06542,3.03908,1.28449,1.36387,0.00130304,0.00130304,0.00130304
46,607.621,0.63411,1.18731,0.64038,1.04977,0.77087,0.16727,0.16972,0.13458,0.76194,0.16545,0.16781,0.13735,0.97927,2.70545,1.06622,1.2769,0.0012872,0.0012872,0.0012872
47,620.563,0.60801,1.15987,0.61431,1.02739,0.85203,0.16182,0.17439,0.14323,0.85733,0.16,0.17085,0.14275,0.89794,2.52094,0.96367,1.18291,0.00127136,0.00127136,0.00127136
48,633.654,0.55298,1.02735,0.57247,0.98418,0.79104,0.16519,0.17654,0.14086,0.8019,0.16364,0.17374,0.14162,0.93975,2.36161,1.00476,1.20956,0.00125552,0.00125552,0.00125552
49,646.542,0.61027,1.21786,0.60515,1.01801,0.67377,0.16727,0.16945,0.13329,0.65912,0.16364,0.1632,0.12932,1.00095,2.46555,1.2458,1.3019,0.00123968,0.00123968,0.00123968
50,659.773,0.61995,1.1987,0.59279,1.02919,0.68809,0.16727,0.17935,0.14422,0.68852,0.16364,0.16962,0.14138,0.85316,2.42887,1.05763,1.12802,0.00122384,0.00122384,0.00122384
51,672.725,0.58802,1.04978,0.58307,1.01243,0.80889,0.16182,0.17456,0.14477,0.78937,0.15818,0.16911,0.14163,0.86064,2.41902,1.06668,1.13264,0.001208,0.001208,0.001208
52,685.938,0.63416,1.15974,0.60836,1.02671,0.85432,0.1706,0.17843,0.14546,0.83621,0.16709,0.1736,0.14535,0.92464,2.44539,1.04635,1.20145,0.00119216,0.00119216,0.00119216
53,699.056,0.57897,1.07432,0.56672,1.00839,0.71152,0.17938,0.18164,0.14624,0.70424,0.17455,0.17392,0.14116,0.91983,2.51494,1.00007,1.18027,0.00117632,0.00117632,0.00117632
54,712.084,0.59245,1.17248,0.57465,1.01376,0.70411,0.16874,0.16996,0.13798,0.67403,0.16166,0.16471,0.1322,0.95246,2.46447,1.13358,1.16502,0.00116048,0.00116048,0.00116048
55,725.301,0.59137,1.13701,0.56757,1.00291,0.73627,0.16364,0.16682,0.14016,0.7199,0.16,0.16428,0.13746,0.91384,2.56431,1.11207,1.15868,0.00114464,0.00114464,0.00114464
56,738.635,0.58319,1.16734,0.56429,1.014,0.81903,0.16,0.16648,0.13587,0.82121,0.16,0.16508,0.13368,0.91921,2.42532,1.13642,1.19658,0.0011288,0.0011288,0.0011288
57,751.707,0.60052,1.18729,0.58973,1.01325,0.81517,0.16,0.16471,0.13874,0.8059,0.15818,0.16235,0.13119,0.94185,2.58847,1.22637,1.21743,0.00111296,0.00111296,0.00111296
58,764.939,0.58378,1.13956,0.56395,0.99713,0.81501,0.16545,0.17384,0.15061,0.76263,0.15818,0.16478,0.14307,0.81159,2.46859,0.99228,1.06165,0.00109712,0.00109712,0.00109712
59,777.984,0.5762,1.18884,0.55546,1.01046,0.83331,0.15818,0.16598,0.13871,0.81415,0.15455,0.15748,0.13423,0.86211,2.65309,1.04648,1.15782,0.00108128,0.00108128,0.00108128
60,791.265,0.59648,1.19402,0.57524,1.02245,0.72617,0.16876,0.17173,0.14136,0.69508,0.16164,0.16315,0.13664,0.84709,2.67077,1.02257,1.14821,0.00106544,0.00106544,0.00106544
61,804.132,0.6071,1.18681,0.56339,1.02372,0.86249,0.16545,0.17249,0.14224,0.83395,0.16,0.16504,0.14065,0.86159,2.53086,0.98315,1.15149,0.0010496,0.0010496,0.0010496
62,817.252,0.58542,1.0888,0.55402,1.01201,0.80609,0.16364,0.17632,0.14261,0.78818,0.16,0.16758,0.13595,0.91632,2.61934,1.03259,1.19869,0.00103376,0.00103376,0.00103376
63,830.251,0.60424,1.10509,0.58415,1.0176,0.83129,0.16,0.16819,0.14091,0.8928,0.15636,0.1627,0.13711,0.82086,2.54795,1.05899,1.11271,0.00101792,0.00101792,0.00101792
64,843.102,0.57535,1.07929,0.57137,1.0033,0.77011,0.15818,0.16593,0.13653,0.75241,0.15455,0.16135,0.1329,0.86628,2.58287,1.02541,1.13056,0.00100208,0.00100208,0.00100208
65,856.238,0.56702,1.06973,0.58613,0.9981,0.79118,0.16909,0.17717,0.14322,0.76297,0.16364,0.1734,0.14356,0.89459,2.49928,1.00913,1.12874,0.00098624,0.00098624,0.00098624
66,869.514,0.58147,1.06254,0.57476,1.00819,0.81576,0.16364,0.17299,0.13776,0.81661,0.16,0.16938,0.13806,0.93202,2.47792,1.02502,1.22988,0.0009704,0.0009704,0.0009704
67,882.592,0.58521,1.15951,0.56142,1.00523,0.79294,0.17091,0.17548,0.14224,0.77116,0.16727,0.17455,0.14267,0.90959,2.44806,1.00458,1.16725,0.00095456,0.00095456,0.00095456
68,895.781,0.62406,1.26271,0.62382,1.02481,0.81109,0.16182,0.17568,0.14301,0.76103,0.16182,0.17155,0.14563,0.89913,2.36367,0.98894,1.16901,0.00093872,0.00093872,0.00093872
69,908.725,0.58775,1.15064,0.58221,1.01599,0.82582,0.16,0.17347,0.14192,0.87544,0.15273,0.16634,0.1378,0.8817,2.54597,1.08212,1.1959,0.00092288,0.00092288,0.00092288
70,922.066,0.582,1.1049,0.57891,1.01079,0.77167,0.16727,0.17268,0.14006,0.79499,0.16217,0.16465,0.13663,0.90214,2.51445,1.14913,1.19155,0.00090704,0.00090704,0.00090704
71,934.917,0.60977,1.22137,0.58791,1.01071,0.83659,0.15824,0.16709,0.13826,0.82711,0.15657,0.16211,0.13241,0.8517,2.65146,1.07178,1.12447,0.0008912,0.0008912,0.0008912
72,947.972,0.5874,1.13533,0.57823,1.00306,0.87409,0.15636,0.16515,0.1376,0.83862,0.15636,0.16276,0.13781,0.84056,2.57742,1.05601,1.10364,0.00087536,0.00087536,0.00087536
73,960.965,0.53887,1.03713,0.53189,0.99224,0.82374,0.16145,0.17093,0.14356,0.83571,0.16,0.16863,0.13995,0.86699,2.58105,1.03032,1.15036,0.00085952,0.00085952,0.00085952
74,973.785,0.54906,1.10342,0.52623,1.00391,0.79443,0.16727,0.1714,0.14745,0.7858,0.16545,0.17101,0.13856,0.83691,2.66974,1.00044,1.13509,0.00084368,0.00084368,0.00084368
75,986.976,0.56104,1.07891,0.53004,0.99386,0.80605,0.16909,0.17635,0.15169,0.78846,0.16545,0.17261,0.14338,0.79279,2.56709,0.97039,1.08282,0.00082784,0.00082784,0.00082784
76,999.939,0.53542,1.06514,0.54032,0.98993,0.80327,0.17091,0.17998,0.1516,0.80327,0.17091,0.17906,0.14716,0.82893,2.51795,0.93795,1.1111,0.000812,0.000812,0.000812
77,1013.26,0.55469,1.03672,0.51267,0.99891,0.82672,0.16545,0.17527,0.14414,0.81764,0.16364,0.17496,0.14027,0.85018,2.59035,0.9662,1.14581,0.00079616,0.00079616,0.00079616
78,1026.28,0.53741,1.02333,0.52915,0.9921,0.76281,0.16545,0.17568,0.14441,0.75442,0.16364,0.17276,0.13972,0.87903,2.64234,0.97101,1.17658,0.00078032,0.00078032,0.00078032
79,1039.25,0.55972,1.08192,0.55029,1.00895,0.72608,0.15818,0.1721,0.144,0.72902,0.15818,0.17059,0.13942,0.84326,2.4659,1.0542,1.11708,0.00076448,0.00076448,0.00076448
80,1052.54,0.55185,1.03391,0.53411,1.00713,0.80015,0.16016,0.17066,0.13768,0.81994,0.15818,0.16913,0.1368,0.84867,2.5013,0.98827,1.16268,0.00074864,0.00074864,0.00074864
81,1065.53,0.53308,1.12244,0.51073,0.98392,0.82053,0.16,0.17431,0.14126,0.86368,0.15818,0.17193,0.14165,0.85686,2.49862,1.01963,1.16798,0.0007328,0.0007328,0.0007328
82,1078.67,0.55815,1.06783,0.54894,0.99067,0.78837,0.16364,0.17127,0.14183,0.78837,0.16364,0.17177,0.14196,0.86594,2.49392,0.9888,1.16307,0.00071696,0.00071696,0.00071696
83,1091.68,0.5597,1.03765,0.51718,1.00065,0.82512,0.15818,0.16868,0.14191,0.82512,0.15818,0.16658,0.14107,0.84682,2.42948,1.08261,1.10152,0.00070112,0.00070112,0.00070112
84,1104.46,0.54527,0.97672,0.52718,0.98797,0.79184,0.15908,0.16864,0.14121,0.79281,0.15818,0.16599,0.14127,0.797,2.41551,1.07893,1.06882,0.00068528,0.00068528,0.00068528
85,1117.63,0.5317,1.02995,0.52207,0.98177,0.7369,0.16805,0.17403,0.14523,0.76035,0.16182,0.16744,0.14314,0.84131,2.42228,1.12283,1.10634,0.00066944,0.00066944,0.00066944
86,1130.45,0.56146,1.06722,0.53343,0.99171,0.79714,0.16364,0.16921,0.1444,0.77942,0.16,0.16548,0.14298,0.78951,2.40003,1.13684,1.02853,0.0006536,0.0006536,0.0006536
87,1143.72,0.52095,1.00359,0.50423,0.9791,0.8647,0.15636,0.16496,0.14196,0.85465,0.15455,0.16318,0.13779,0.80593,2.53356,1.16544,1.01956,0.00063776,0.00063776,0.00063776
88,1156.84,0.54411,0.99449,0.52103,0.9917,0.84993,0.15818,0.16902,0.1436,0.84016,0.15636,0.16148,0.13858,0.81188,2.58715,1.12924,1.05014,0.00062192,0.00062192,0.00062192
89,1169.72,0.52261,0.99037,0.50273,0.98063,0.83019,0.15818,0.16858,0.14469,0.81634,0.15355,0.1635,0.14348,0.78259,2.43147,1.08521,1.01042,0.00060608,0.00060608,0.00060608
90,1183.09,0.54182,1.01623,0.50759,0.98343,0.80613,0.15818,0.16696,0.1387,0.86775,0.15273,0.16165,0.13548,0.85434,2.53059,1.13696,1.13834,0.00059024,0.00059024,0.00059024
91,1196.06,0.52164,1.07582,0.50774,0.95953,0.74979,0.16909,0.175,0.14707,0.72492,0.16364,0.16633,0.14528,0.80591,2.61005,1.05776,1.09891,0.0005744,0.0005744,0.0005744
92,1209.12,0.53219,1.00109,0.51086,0.98663,0.78483,0.16364,0.17054,0.14655,0.77611,0.16182,0.16789,0.14107,0.8225,2.6657,1.07306,1.09882,0.00055856,0.00055856,0.00055856
93,1222.16,0.56014,1.03422,0.52729,0.98941,0.75463,0.16,0.17003,0.14456,0.74605,0.15818,0.16709,0.14196,0.81264,2.60535,1.07582,1.05252,0.00054272,0.00054272,0.00054272
94,1235.16,0.55847,1.15647,0.53585,0.97593,0.78545,0.16727,0.17339,0.1448,0.76838,0.16364,0.17176,0.14341,0.82859,2.5056,1.06638,1.11183,0.00052688,0.00052688,0.00052688
95,1248.51,0.52853,1.00623,0.51438,0.97843,0.81192,0.16,0.17177,0.14543,0.70635,0.16,0.16702,0.14296,0.83968,2.57148,1.06562,1.1645,0.00051104,0.00051104,0.00051104
96,1261.33,0.54514,1.08645,0.50808,0.98042,0.77412,0.16182,0.16976,0.14431,0.75653,0.15819,0.166,0.14033,0.82708,2.60507,1.0527,1.15801,0.0004952,0.0004952,0.0004952
97,1274.65,0.53901,1.07019,0.52977,0.99415,0.81026,0.16182,0.17439,0.14749,0.80092,0.16,0.1681,0.14296,0.78807,2.56282,1.0377,1.08747,0.00047936,0.00047936,0.00047936
98,1287.83,0.55185,1.09728,0.52796,0.98713,0.86609,0.16,0.17431,0.14715,0.85625,0.15818,0.17012,0.14575,0.81065,2.4604,1.03866,1.10523,0.00046352,0.00046352,0.00046352
99,1300.77,0.53975,1.03428,0.52154,0.97971,0.90333,0.16,0.17173,0.14677,0.89307,0.15818,0.17056,0.1445,0.81518,2.55247,1.02233,1.09522,0.00044768,0.00044768,0.00044768
100,1314.04,0.52635,0.99948,0.52738,0.98161,0.82106,0.16686,0.17118,0.14398,0.81211,0.16504,0.17025,0.143,0.85984,2.62004,1.12381,1.13785,0.00043184,0.00043184,0.00043184
101,1326.93,0.52843,0.97295,0.51305,0.98277,0.85985,0.16182,0.17413,0.14621,0.85018,0.16,0.16986,0.14185,0.83779,2.68379,1.07913,1.15268,0.000416,0.000416,0.000416
102,1340.02,0.50177,0.94019,0.48659,0.97505,0.79573,0.16364,0.17034,0.14289,0.78633,0.16182,0.16772,0.14052,0.84768,2.6005,1.10023,1.16881,0.00040016,0.00040016,0.00040016
103,1352.99,0.47951,0.86485,0.44035,0.97466,0.84425,0.15769,0.16498,0.13971,0.83452,0.15587,0.16365,0.13893,0.87384,2.51781,1.10181,1.18826,0.00038432,0.00038432,0.00038432
104,1365.88,0.53987,1.03636,0.48707,0.99267,0.75406,0.16167,0.16775,0.1415,0.79838,0.15636,0.16191,0.14041,0.83845,2.55291,1.0743,1.12013,0.00036848,0.00036848,0.00036848
105,1379.16,0.5194,1.021,0.49639,0.9728,0.76312,0.16,0.16641,0.14376,0.76312,0.16,0.16505,0.14063,0.8384,2.50314,1.05943,1.1131,0.00035264,0.00035264,0.00035264
106,1392.08,0.49084,0.93995,0.47863,0.96939,0.78649,0.16182,0.171,0.14164,0.77742,0.16,0.16661,0.13947,0.86401,2.52965,1.07699,1.16092,0.0003368,0.0003368,0.0003368
107,1405.36,0.49824,1.03928,0.45796,0.95629,0.80696,0.15961,0.17033,0.14049,0.79777,0.15779,0.16622,0.13732,0.87606,2.57257,1.09479,1.15175,0.00032096,0.00032096,0.00032096
108,1418.61,0.5326,1.12075,0.51768,0.9746,0.77365,0.16158,0.17175,0.14367,0.77038,0.16182,0.16964,0.14029,0.85789,2.56909,1.00337,1.13557,0.00030512,0.00030512,0.00030512
109,1431.29,0.49798,0.93671,0.48869,0.97264,0.80876,0.16545,0.17509,0.14722,0.80876,0.16545,0.17396,0.14357,0.83196,2.52633,0.99129,1.13355,0.00028928,0.00028928,0.00028928
110,1444.48,0.50511,0.96297,0.48691,0.96808,0.81568,0.16545,0.17274,0.14817,0.80672,0.16364,0.17518,0.14584,0.8116,2.52794,0.99072,1.10553,0.00027344,0.00027344,0.00027344
111,1457.3,0.49818,0.9545,0.48997,0.99129,0.81244,0.16539,0.17424,0.14828,0.80349,0.16364,0.17394,0.14518,0.78975,2.5803,0.95439,1.08656,0.0002576,0.0002576,0.0002576
112,1470.39,0.51397,0.96749,0.477,0.98802,0.81864,0.16414,0.17421,0.14831,0.80957,0.16232,0.16988,0.14517,0.77503,2.51652,0.95927,1.07555,0.00024176,0.00024176,0.00024176
113,1483.36,0.5211,0.96632,0.47593,0.96968,0.82646,0.16182,0.17417,0.14855,0.81717,0.16,0.16771,0.14645,0.77621,2.51828,0.97213,1.06626,0.00022592,0.00022592,0.00022592
114,1496.13,0.51068,1.00909,0.48403,0.97321,0.87517,0.15818,0.17484,0.15032,0.86511,0.15636,0.17055,0.14854,0.77514,2.49116,0.99424,1.0529,0.00021008,0.00021008,0.00021008
115,1509.42,0.49256,0.96436,0.46674,0.95914,0.81312,0.16182,0.17356,0.15105,0.80323,0.16,0.17012,0.14856,0.77521,2.4945,1.01865,1.0572,0.00019424,0.00019424,0.00019424
116,1524.33,0.44464,1.06778,0.41628,0.97075,0.7904,0.16545,0.17232,0.15036,0.78172,0.16364,0.17207,0.14993,0.79882,2.58015,1.01179,1.09758,0.0001784,0.0001784,0.0001784
117,1537.62,0.41442,1.0547,0.34501,0.95442,0.81197,0.16545,0.17318,0.14782,0.80305,0.16364,0.17398,0.14851,0.80329,2.63325,0.96152,1.11604,0.00016256,0.00016256,0.00016256
118,1550.48,0.42581,1.08754,0.3609,0.9616,0.83191,0.16545,0.17318,0.14838,0.82277,0.16364,0.17237,0.14775,0.81156,2.60006,0.96051,1.13442,0.00014672,0.00014672,0.00014672
119,1563.25,0.40706,1.04748,0.33374,0.94403,0.83167,0.16182,0.17282,0.14767,0.83167,0.16182,0.17022,0.14526,0.79498,2.5304,0.95581,1.11249,0.00013088,0.00013088,0.00013088
120,1575.99,0.41593,1.05422,0.35345,0.9538,0.83317,0.16182,0.17373,0.14867,0.83317,0.16182,0.1712,0.14591,0.78115,2.50655,0.93853,1.08386,0.00011504,0.00011504,0.00011504
121,1588.49,0.37303,0.95044,0.31445,0.94788,0.83667,0.16182,0.17335,0.1473,0.83667,0.16182,0.17114,0.14737,0.77179,2.52366,0.94129,1.07111,9.92e-05,9.92e-05,9.92e-05
122,1601.17,0.39655,1.04606,0.33859,0.94105,0.83601,0.16,0.17334,0.14922,0.83601,0.16,0.17207,0.14781,0.76932,2.52068,0.94104,1.07553,8.336e-05,8.336e-05,8.336e-05
123,1613.85,0.39514,1.05591,0.3218,0.94901,0.8386,0.16,0.17393,0.14864,0.8386,0.16,0.17155,0.14801,0.76603,2.51895,0.9307,1.07013,6.752e-05,6.752e-05,6.752e-05
124,1626.54,0.40485,1.03732,0.31848,0.94781,0.8047,0.16182,0.17317,0.14862,0.8047,0.16182,0.17156,0.14837,0.75713,2.51541,0.94233,1.05115,5.168e-05,5.168e-05,5.168e-05
125,1639.39,0.40275,1.06699,0.31622,0.94699,0.83263,0.16182,0.17415,0.14903,0.83263,0.16182,0.1731,0.14898,0.77062,2.51987,0.93786,1.06536,3.584e-05,3.584e-05,3.584e-05
