epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,201.516,0.73388,1.47371,0.8641,1.1064,0.8157,0.12023,0.12894,0.102,0.802,0.1174,0.12442,0.09185,1.04475,2.79814,1.04341,1.26284,0.00193048,0.00193048,0.00193048
17,214.184,0.74993,1.43019,0.8282,1.13263,0.70082,0.12306,0.12854,0.10368,0.74976,0.12023,0.1245,0.08392,1.19174,2.84692,1.23458,1.32486,0.00192103,0.00192103,0.00192103
18,226.498,0.71386,1.38156,0.7633,1.1157,0.82661,0.1273,0.13722,0.11115,0.81742,0.12588,0.1344,0.10793,1.0486,2.30077,1.02269,1.29313,0.001911,0.001911,0.001911
19,239.077,0.73495,1.42361,0.79925,1.12127,0.90349,0.12023,0.13324,0.11058,0.92196,0.12306,0.13435,0.10161,1.00819,2.5089,0.99846,1.24548,0.00190041,0.00190041,0.00190041
20,251.479,0.73717,1.33785,0.78741,1.11817,0.94503,0.12306,0.13076,0.11012,0.94503,0.12306,0.13333,0.10631,0.93045,2.39056,0.95681,1.15004,0.00188926,0.00188926,0.00188926
21,263.734,0.75937,1.45967,0.81428,1.11799,0.83028,0.1174,0.12532,0.1026,0.83028,0.1174,0.1256,0.10265,1.04359,2.44705,1.20884,1.20006,0.00187754,0.00187754,0.00187754
22,276.18,0.70887,1.34961,0.75331,1.09156,0.85469,0.12306,0.13174,0.10962,0.8651,0.12447,0.12988,0.10577,0.99605,2.43146,1.04054,1.15596,0.00186528,0.00186528,0.00186528
23,288.632,0.70837,1.34695,0.7566,1.10005,0.74287,0.12306,0.12935,0.10604,0.75141,0.12447,0.13026,0.10214,0.98277,2.39927,1.02076,1.19571,0.00185248,0.00185248,0.00185248
24,300.853,0.72501,1.36022,0.77911,1.10448,0.81828,0.12588,0.12956,0.10516,0.80909,0.12447,0.1285,0.101,1.09586,2.47625,1.05453,1.29079,0.00183915,0.00183915,0.00183915
25,313.571,0.72546,1.39925,0.77019,1.11027,0.7405,0.12023,0.12508,0.1022,0.82608,0.12023,0.1257,0.10114,0.95932,2.43444,1.08268,1.13581,0.0018253,0.0018253,0.0018253
26,326.018,0.73834,1.42858,0.77117,1.10671,0.83664,0.12306,0.134,0.11387,0.83664,0.12306,0.1346,0.10917,0.85937,2.37355,0.97878,1.02615,0.00181093,0.00181093,0.00181093
27,338.478,0.67387,1.2819,0.74228,1.08252,0.81479,0.12445,0.12944,0.10536,0.81479,0.12445,0.13123,0.10282,1.07785,2.57624,1.16337,1.25235,0.00179605,0.00179605,0.00179605
28,350.946,0.74418,1.39255,0.79358,1.1258,0.80711,0.12447,0.1272,0.11179,0.79651,0.12306,0.12604,0.1038,0.91585,2.51135,1.00601,1.1084,0.00178068,0.00178068,0.00178068
29,363.228,0.74089,1.42025,0.80001,1.10628,0.87116,0.1174,0.12795,0.10473,0.88583,0.11881,0.12899,0.10406,0.98842,2.4118,1.06225,1.17217,0.00176482,0.00176482,0.00176482
30,375.911,0.69915,1.32672,0.7172,1.09956,0.79227,0.12588,0.13087,0.11092,0.78337,0.12447,0.13009,0.1045,0.97155,2.50556,1.00013,1.08485,0.00174848,0.00174848,0.00174848
31,388.175,0.68723,1.31383,0.7712,1.07286,0.84606,0.12447,0.13449,0.11485,0.75126,0.13013,0.13676,0.1102,0.94708,2.48268,0.88223,1.12785,0.00173168,0.00173168,0.00173168
32,400.48,0.71486,1.28425,0.75586,1.10347,0.81422,0.12306,0.13093,0.10759,0.81422,0.12306,0.13158,0.10337,0.96913,2.39269,0.99748,1.11977,0.00171442,0.00171442,0.00171442
33,413.091,0.71776,1.37819,0.77872,1.10059,0.74701,0.11881,0.1277,0.10078,0.7648,0.12164,0.13227,0.10107,1.10381,2.30977,1.14783,1.23577,0.00169672,0.00169672,0.00169672
34,425.423,0.66639,1.27877,0.69848,1.07525,0.93435,0.12164,0.13262,0.11371,0.93435,0.12164,0.13264,0.10607,0.93632,2.32335,0.95136,1.06636,0.00167858,0.00167858,0.00167858
35,437.923,0.70401,1.32981,0.69929,1.09648,0.65593,0.13013,0.13501,0.11367,0.68112,0.1273,0.13347,0.10614,0.94692,2.34751,1.01081,1.06268,0.00166002,0.00166002,0.00166002
36,450.343,0.73735,1.33731,0.75983,1.11851,0.80884,0.12306,0.12821,0.11133,0.81519,0.12447,0.12848,0.10527,0.96959,2.35721,1.03981,1.12133,0.00164105,0.00164105,0.00164105
37,462.892,0.68484,1.27662,0.70323,1.07098,0.77038,0.12871,0.13449,0.11239,0.76191,0.1273,0.12793,0.10847,0.98134,2.22438,1.0131,1.13946,0.00162168,0.00162168,0.00162168
38,475.715,0.70513,1.34103,0.73768,1.09545,0.79697,0.12306,0.12921,0.1057,0.78575,0.12306,0.13011,0.10504,1.0136,2.39321,1.05462,1.16524,0.00160193,0.00160193,0.00160193
39,488.038,0.70163,1.35663,0.75933,1.08343,0.70676,0.12954,0.13675,0.10941,0.6988,0.13154,0.13753,0.10532,0.95937,2.39798,0.95816,1.11341,0.0015818,0.0015818,0.0015818
40,500.386,0.69393,1.36719,0.72479,1.08744,0.84473,0.12306,0.12875,0.11258,0.86415,0.12588,0.13052,0.10613,0.91385,2.37364,0.96849,1.03756,0.00156131,0.00156131,0.00156131
41,513.267,0.6579,1.28569,0.69592,1.06861,0.85046,0.1273,0.13311,0.11113,0.86091,0.12871,0.13345,0.10597,0.97883,2.51128,1.05976,1.14148,0.00154047,0.00154047,0.00154047
42,525.471,0.68635,1.23535,0.70114,1.07459,0.85514,0.12525,0.13295,0.11222,0.87446,0.12808,0.1339,0.11012,0.95074,2.33856,1.02097,1.10188,0.0015193,0.0015193,0.0015193
43,538.421,0.68072,1.27459,0.70554,1.08572,0.85068,0.12164,0.13115,0.11188,0.89286,0.11881,0.12875,0.10649,0.93829,2.35804,1.01651,1.11249,0.0014978,0.0014978,0.0014978
44,550.67,0.64209,1.1962,0.69142,1.05826,0.87163,0.12164,0.13056,0.11194,0.6925,0.1273,0.13475,0.10899,0.91239,2.23835,1.04089,1.06492,0.001476,0.001476,0.001476
45,562.962,0.64556,1.24174,0.65587,1.0688,0.84601,0.12306,0.13308,0.11268,0.77081,0.1273,0.13554,0.11012,0.89771,2.35723,0.91974,1.06005,0.0014539,0.0014539,0.0014539
46,575.786,0.7083,1.41167,0.76019,1.09674,0.77585,0.12588,0.12859,0.10661,0.77585,0.12588,0.13221,0.10378,1.04004,2.30122,1.00357,1.20275,0.00143152,0.00143152,0.00143152
47,588.091,0.66949,1.281,0.72081,1.07211,0.90181,0.12447,0.13468,0.11135,0.8115,0.1273,0.13703,0.10478,0.99362,2.35522,0.98077,1.17214,0.00140888,0.00140888,0.00140888
48,600.515,0.64898,1.20762,0.67874,1.07547,0.84932,0.12447,0.13679,0.11413,0.86862,0.1273,0.13806,0.10741,0.94096,2.43354,0.9621,1.08918,0.00138598,0.00138598,0.00138598
49,613.404,0.65954,1.21841,0.69438,1.08161,0.73296,0.1273,0.1349,0.11133,0.77196,0.12588,0.13444,0.10631,0.94775,2.37748,0.98199,1.13458,0.00136285,0.00136285,0.00136285
50,625.596,0.66502,1.23028,0.67961,1.07052,0.77758,0.1273,0.13081,0.1087,0.85789,0.12809,0.13431,0.10684,0.92299,2.40738,0.99828,1.13006,0.00133949,0.00133949,0.00133949
51,638.225,0.64612,1.12427,0.67519,1.07198,0.81518,0.12588,0.1373,0.11622,0.70701,0.1297,0.13904,0.11182,0.86945,2.25619,0.96369,1.04099,0.00131593,0.00131593,0.00131593
