epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,136.943,0.73849,1.35286,0.78703,1.1138,0.78489,0.12447,0.12919,0.10415,0.75813,0.12023,0.12677,0.10126,1.00164,2.45173,1.17073,1.22369,0.0019689,0.0019689,0.0019689
12,149.267,0.71983,1.31604,0.75861,1.11141,0.78259,0.12023,0.12021,0.09391,0.78259,0.12023,0.11988,0.09052,1.1096,2.54474,1.36812,1.3513,0.00196241,0.00196241,0.00196241
13,161.285,0.73511,1.42003,0.73568,1.11035,0.75661,0.11881,0.11712,0.09261,0.75661,0.11881,0.11611,0.08597,1.24052,2.97293,1.54693,1.48983,0.00195532,0.00195532,0.00195532
14,173.394,0.7076,1.37641,0.79678,1.0995,0.58886,0.11598,0.10951,0.08349,0.60175,0.1174,0.11343,0.08173,1.27672,2.62856,1.49384,1.45103,0.00194763,0.00194763,0.00194763
15,185.584,0.7121,1.42074,0.73381,1.09688,0.79753,0.11881,0.1235,0.09889,0.78883,0.12023,0.12547,0.08723,1.14384,2.57172,1.38402,1.35438,0.00193935,0.00193935,0.00193935
16,197.812,0.74175,1.43667,0.75779,1.114,0.68201,0.12588,0.12829,0.10626,0.744,0.1174,0.12128,0.09531,0.97736,2.55635,1.19283,1.16242,0.00193048,0.00193048,0.00193048
17,210.296,0.73465,1.40321,0.78129,1.10873,0.67205,0.12447,0.12853,0.10371,0.657,0.12306,0.12536,0.09496,1.01448,2.71812,1.17333,1.24764,0.00192103,0.00192103,0.00192103
18,222.485,0.73239,1.42924,0.76497,1.10889,0.75976,0.12023,0.12502,0.09701,0.75658,0.11457,0.11839,0.07885,1.16958,3.55851,1.43153,1.37845,0.001911,0.001911,0.001911
19,234.791,0.71379,1.4467,0.77494,1.11191,0.73518,0.12164,0.12768,0.10191,0.71808,0.11881,0.12528,0.09533,0.95742,2.81777,1.18753,1.11536,0.00190041,0.00190041,0.00190041
20,247.098,0.72659,1.41645,0.75778,1.11479,0.55071,0.11457,0.11464,0.08951,0.54629,0.11174,0.10878,0.08088,1.24073,3.43866,1.4321,1.36606,0.00188926,0.00188926,0.00188926
21,259.218,0.69151,1.421,0.73989,1.08319,0.59245,0.12306,0.12058,0.09213,0.59245,0.12306,0.12062,0.08609,1.16305,2.61973,1.41688,1.35824,0.00187754,0.00187754,0.00187754
22,271.677,0.72616,1.41187,0.7246,1.10414,0.62895,0.1174,0.11462,0.08533,0.62895,0.1174,0.11535,0.08487,1.22289,2.36918,1.59533,1.38826,0.00186528,0.00186528,0.00186528
23,283.921,0.72336,1.39966,0.76156,1.10991,0.68668,0.12447,0.12129,0.08371,0.66029,0.11881,0.11633,0.08404,1.21467,2.60822,1.4149,1.43903,0.00185248,0.00185248,0.00185248
24,296.012,0.72346,1.32005,0.76591,1.10993,0.57095,0.12164,0.11377,0.06537,0.5306,0.11315,0.10562,0.0626,1.69633,2.79561,1.70995,1.96818,0.00183915,0.00183915,0.00183915
25,308.385,0.74746,1.45813,0.7597,1.10616,0.6315,0.12164,0.12075,0.07972,0.65421,0.11315,0.11582,0.0724,1.48591,3.32641,1.47724,1.64108,0.0018253,0.0018253,0.0018253
26,320.546,0.74812,1.41517,0.75107,1.12729,0.63719,0.13013,0.1313,0.1018,0.61986,0.12871,0.13086,0.09602,1.13513,2.4062,1.15731,1.39277,0.00181093,0.00181093,0.00181093
27,332.798,0.72052,1.43286,0.75906,1.09809,0.72216,0.12023,0.12623,0.0997,0.64091,0.11881,0.12462,0.09166,1.07343,2.41881,1.26835,1.22328,0.00179605,0.00179605,0.00179605
28,345.058,0.71366,1.37239,0.75278,1.10975,0.80392,0.12164,0.12761,0.09894,0.81327,0.12306,0.12819,0.09597,1.09601,2.41096,1.18804,1.36924,0.00178068,0.00178068,0.00178068
29,357.231,0.71603,1.36954,0.74992,1.10503,0.86234,0.11881,0.12674,0.10675,0.86895,0.12192,0.12685,0.10315,0.89404,2.23659,1.01647,1.11798,0.00176482,0.00176482,0.00176482
30,369.546,0.72056,1.37979,0.74922,1.11251,0.84759,0.11881,0.12333,0.0967,0.75087,0.11315,0.11271,0.0758,1.2208,3.25201,1.43325,1.44882,0.00174848,0.00174848,0.00174848
31,381.713,0.68762,1.33529,0.70381,1.10118,0.78868,0.12023,0.12646,0.10203,0.79796,0.12164,0.12743,0.0986,0.90859,2.35114,1.07772,1.09038,0.00173168,0.00173168,0.00173168
32,394.072,0.69213,1.45884,0.72148,1.08158,0.80244,0.12447,0.12783,0.11036,0.75525,0.12658,0.12725,0.1058,0.84078,2.31716,0.99954,1.07256,0.00171442,0.00171442,0.00171442
33,406.368,0.70913,1.36207,0.75772,1.10723,0.65141,0.1174,0.11849,0.08948,0.63119,0.12023,0.12021,0.08718,1.10556,2.53903,1.40828,1.3306,0.00169672,0.00169672,0.00169672
34,418.508,0.67699,1.35112,0.6985,1.09968,0.80886,0.12023,0.12468,0.09918,0.74675,0.12306,0.12577,0.0948,0.99896,2.3501,1.41731,1.23727,0.00167858,0.00167858,0.00167858
35,430.704,0.72746,1.47827,0.72622,1.09785,0.89451,0.12447,0.13384,0.10573,0.88016,0.12306,0.13145,0.1042,1.02269,2.22522,1.06823,1.2999,0.00166002,0.00166002,0.00166002
36,443.015,0.76378,1.49558,0.78792,1.12023,0.84168,0.12588,0.1294,0.10888,0.74041,0.12588,0.1289,0.10136,0.88577,2.50116,1.08882,1.10482,0.00164105,0.00164105,0.00164105
37,455.064,0.70802,1.3084,0.71262,1.09288,0.78508,0.12401,0.12865,0.10554,0.81699,0.12306,0.12817,0.10111,1.03621,2.77863,1.06604,1.27418,0.00162168,0.00162168,0.00162168
38,467.34,0.72004,1.39918,0.73492,1.09167,0.79819,0.12447,0.12779,0.10105,0.72201,0.12871,0.13125,0.10297,1.0438,2.23646,1.17282,1.26793,0.00160193,0.00160193,0.00160193
39,479.46,0.70922,1.36195,0.75972,1.1015,0.60009,0.12164,0.11687,0.08258,0.59312,0.12023,0.11517,0.08324,1.17913,2.32514,1.24772,1.3958,0.0015818,0.0015818,0.0015818
40,491.65,0.68728,1.39442,0.69583,1.08457,0.76125,0.12177,0.12725,0.1062,0.82844,0.12023,0.12893,0.10167,0.95257,2.42276,1.03079,1.12126,0.00156131,0.00156131,0.00156131
41,503.795,0.68406,1.32696,0.72497,1.08704,0.67774,0.12447,0.12766,0.10648,0.67004,0.12306,0.12695,0.10098,0.94556,2.31746,1.04667,1.12795,0.00154047,0.00154047,0.00154047
42,515.845,0.64256,1.27219,0.68651,1.04694,0.71746,0.12571,0.13284,0.11261,0.70939,0.1243,0.13146,0.10562,0.87351,2.32025,0.96987,1.08214,0.0015193,0.0015193,0.0015193
43,527.973,0.69552,1.4015,0.70148,1.08833,0.75629,0.12588,0.13111,0.1043,0.78362,0.12588,0.1317,0.10388,1.04331,2.33859,1.02001,1.26156,0.0014978,0.0014978,0.0014978
44,540.285,0.66556,1.32836,0.67281,1.06479,0.91612,0.12023,0.12787,0.09738,0.9269,0.12164,0.12897,0.09816,1.10243,2.31195,1.21178,1.25313,0.001476,0.001476,0.001476
45,552.455,0.66951,1.32669,0.68187,1.0681,0.85673,0.12164,0.12767,0.10233,0.85673,0.12164,0.12927,0.1003,0.95448,2.29378,1.06565,1.12452,0.0014539,0.0014539,0.0014539
46,564.812,0.68051,1.42261,0.6973,1.06684,0.82046,0.12588,0.12681,0.10198,0.80202,0.12306,0.12505,0.09571,0.97186,2.29708,1.07316,1.20843,0.00143152,0.00143152,0.00143152
47,576.995,0.66644,1.26122,0.69128,1.06458,0.73019,0.12588,0.12998,0.10187,0.73839,0.1273,0.13157,0.10163,0.97198,2.16471,1.05745,1.19471,0.00140888,0.00140888,0.00140888
48,589.257,0.66135,1.28486,0.68289,1.06989,0.88291,0.12164,0.12923,0.10978,0.89317,0.12306,0.12972,0.10379,0.97169,2.2924,1.05506,1.16941,0.00138598,0.00138598,0.00138598
49,601.473,0.6614,1.3219,0.67676,1.07102,0.85755,0.12023,0.12642,0.10028,0.82903,0.11881,0.12514,0.09778,1.09926,2.7007,1.09527,1.29591,0.00136285,0.00136285,0.00136285
50,613.507,0.64364,1.21328,0.65568,1.03826,0.859,0.1273,0.13103,0.10714,0.83953,0.12447,0.13078,0.10407,0.96751,2.26802,1.00061,1.14404,0.00133949,0.00133949,0.00133949
51,625.731,0.6621,1.18562,0.68839,1.05576,0.84849,0.12447,0.12992,0.11139,0.84849,0.12447,0.12884,0.10815,0.89661,2.21137,0.98367,1.08248,0.00131593,0.00131593,0.00131593
