epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
48,631.779,0.53986,0.94539,0.54196,0.96992,0.8102,0.16727,0.17622,0.144,0.81095,0.16545,0.1756,0.14148,1.04658,2.59554,1.04278,1.3595,0.00125552,0.00125552,0.00125552
49,644.877,0.58301,1.14226,0.56546,0.99972,0.76976,0.16364,0.16694,0.13627,0.7441,0.15818,0.15868,0.1297,1.02372,2.69815,1.16266,1.35117,0.00123968,0.00123968,0.00123968
50,657.997,0.59132,1.11146,0.57251,1.01156,0.78804,0.16545,0.16879,0.13351,0.74474,0.15636,0.16081,0.13312,0.95301,2.64149,1.04563,1.27889,0.00122384,0.00122384,0.00122384
51,671.123,0.55472,0.98637,0.54088,0.99879,0.69378,0.15818,0.16574,0.13932,0.67752,0.15455,0.15942,0.13689,0.88382,2.56077,1.05882,1.18133,0.001208,0.001208,0.001208
52,684.179,0.59241,1.07814,0.56655,0.99929,0.80901,0.16364,0.1694,0.14584,0.78204,0.15818,0.16721,0.14293,0.91075,2.58269,1.02129,1.21346,0.00119216,0.00119216,0.00119216
53,697.023,0.54883,1.00963,0.52706,0.98826,0.64475,0.17091,0.17892,0.14387,0.63789,0.16909,0.17428,0.14395,0.98219,2.63098,1.00301,1.28482,0.00117632,0.00117632,0.00117632
54,710.129,0.55563,1.09499,0.5467,0.99144,0.87088,0.15818,0.1675,0.13857,0.72085,0.16,0.16422,0.14034,0.95537,2.78788,1.0742,1.26092,0.00116048,0.00116048,0.00116048
55,723.262,0.55805,1.06059,0.53004,0.99077,0.85582,0.16,0.16937,0.14158,0.85815,0.15636,0.16426,0.13875,0.88494,2.79678,1.00755,1.15731,0.00114464,0.00114464,0.00114464
56,736.389,0.55556,1.06887,0.51773,0.99782,0.79247,0.15818,0.16258,0.13916,0.76273,0.15273,0.15853,0.13536,0.83869,2.98093,1.04733,1.15866,0.0011288,0.0011288,0.0011288
57,749.845,0.5755,1.09694,0.55277,0.99733,0.82655,0.16182,0.16706,0.14019,0.79831,0.15636,0.16144,0.13621,0.90304,2.78962,1.10742,1.14869,0.00111296,0.00111296,0.00111296
58,762.773,0.55597,1.069,0.52878,0.98399,0.71182,0.16364,0.16727,0.13804,0.80954,0.14909,0.15828,0.13496,0.86795,2.64013,1.16145,1.11814,0.00109712,0.00109712,0.00109712
59,775.809,0.54816,1.08569,0.51577,0.99347,0.80059,0.15636,0.16504,0.14101,0.69279,0.16,0.16363,0.13769,0.89057,2.74986,1.08447,1.18186,0.00108128,0.00108128,0.00108128
60,788.945,0.56139,1.10539,0.54,0.99978,0.82745,0.16727,0.17719,0.14743,0.80871,0.16364,0.17218,0.1442,0.87175,2.81291,1.01853,1.15466,0.00106544,0.00106544,0.00106544
61,802.042,0.5668,1.09524,0.53487,0.99666,0.83003,0.17091,0.17642,0.14033,0.8212,0.16909,0.17373,0.14197,0.89494,2.63236,0.96923,1.18251,0.0010496,0.0010496,0.0010496
62,815.226,0.53853,0.99528,0.52076,0.98255,0.78506,0.15818,0.16266,0.13617,0.78506,0.15818,0.16177,0.13778,0.92401,2.66831,1.15618,1.18176,0.00103376,0.00103376,0.00103376
63,828.059,0.58148,1.0104,0.55276,1.00748,0.72051,0.16364,0.17024,0.13815,0.7142,0.16,0.16261,0.1335,0.90347,2.71358,1.13935,1.16475,0.00101792,0.00101792,0.00101792
64,841.275,0.55128,1.01064,0.54442,0.99015,0.76495,0.15273,0.1553,0.12793,0.79765,0.14909,0.15013,0.12672,0.90345,2.95584,1.2067,1.19147,0.00100208,0.00100208,0.00100208
65,854.288,0.53649,1.0217,0.54807,0.9773,0.81358,0.16545,0.16877,0.13575,0.79139,0.16182,0.16381,0.13623,0.96104,2.63545,1.0839,1.2054,0.00098624,0.00098624,0.00098624
66,867.227,0.55139,0.99282,0.54717,0.98996,0.76811,0.16261,0.17145,0.14042,0.78813,0.15455,0.1644,0.14002,0.94008,2.65993,1.12408,1.1909,0.0009704,0.0009704,0.0009704
67,880.551,0.57149,1.07512,0.53661,0.99923,0.81085,0.16,0.1706,0.14119,0.64626,0.16364,0.16454,0.13568,0.92354,2.88351,1.10547,1.22618,0.00095456,0.00095456,0.00095456
68,893.934,0.59494,1.15917,0.57317,1.00475,0.85888,0.16,0.17408,0.14648,0.77332,0.15818,0.16636,0.14134,0.87389,2.91522,1.0776,1.15249,0.00093872,0.00093872,0.00093872
69,907.218,0.55672,1.07289,0.53243,0.99816,0.79139,0.16182,0.17159,0.14552,0.79139,0.16182,0.17018,0.14051,0.87178,2.79418,1.0712,1.2021,0.00092288,0.00092288,0.00092288
70,920.047,0.55212,1.03414,0.52724,0.98742,0.81581,0.16182,0.16957,0.13868,0.78831,0.15636,0.16211,0.13595,0.90865,2.85204,1.14162,1.22703,0.00090704,0.00090704,0.00090704
71,932.844,0.56791,1.14259,0.5334,0.98831,0.82515,0.16364,0.17241,0.14293,0.80682,0.16,0.16602,0.1403,0.82108,2.91069,0.98122,1.11998,0.0008912,0.0008912,0.0008912
72,946.184,0.56225,1.05679,0.54238,0.9824,0.73714,0.16316,0.16584,0.1429,0.73746,0.15818,0.16173,0.14007,0.81512,2.61456,1.01353,1.11482,0.00087536,0.00087536,0.00087536
73,959.009,0.50283,0.9924,0.48685,0.97292,0.80511,0.15636,0.16378,0.13768,0.80511,0.15636,0.16144,0.13786,0.89049,2.57432,1.08668,1.19982,0.00085952,0.00085952,0.00085952
74,972.314,0.53076,1.0383,0.49511,0.98912,0.79885,0.16,0.167,0.13807,0.85882,0.15455,0.16271,0.13799,0.88282,2.67026,1.1377,1.20578,0.00084368,0.00084368,0.00084368
75,985.202,0.53517,1.03317,0.49628,0.98015,0.73461,0.16182,0.17081,0.14435,0.72594,0.16,0.16668,0.14064,0.90703,2.59214,1.05233,1.20044,0.00082784,0.00082784,0.00082784
76,998.102,0.52962,1.02086,0.50627,0.98458,0.75941,0.16643,0.17309,0.14454,0.74371,0.16356,0.16561,0.14209,0.83143,2.58617,0.98707,1.09842,0.000812,0.000812,0.000812
77,1011.44,0.53745,1.00289,0.49121,0.98548,0.73591,0.16213,0.17064,0.14381,0.723,0.16,0.16661,0.14374,0.8242,2.54846,0.94951,1.12482,0.00079616,0.00079616,0.00079616
78,1024.68,0.53255,0.9701,0.49729,0.98837,0.75968,0.16545,0.17785,0.14506,0.79885,0.16,0.17244,0.14483,0.88863,2.60119,0.96788,1.1711,0.00078032,0.00078032,0.00078032
79,1038.11,0.54916,1.06855,0.52999,0.9997,0.83865,0.16,0.17264,0.14325,0.81959,0.15636,0.16882,0.14347,0.88032,2.53441,1.0098,1.14062,0.00076448,0.00076448,0.00076448
80,1050.91,0.53759,1.00058,0.51514,0.99662,0.87308,0.15273,0.1635,0.13811,0.86269,0.15091,0.16282,0.13939,0.86337,2.62512,1.09519,1.13089,0.00074864,0.00074864,0.00074864
81,1063.82,0.52527,1.09133,0.49681,0.9766,0.80912,0.16182,0.17212,0.14431,0.79339,0.15818,0.16933,0.14413,0.88215,2.66141,1.09994,1.16362,0.0007328,0.0007328,0.0007328
82,1077.18,0.55188,1.03013,0.53432,0.99088,0.76811,0.16727,0.17508,0.14558,0.75976,0.16545,0.17365,0.14684,0.91309,2.64248,1.11184,1.18168,0.00071696,0.00071696,0.00071696
83,1090.19,0.55882,1.02069,0.50212,0.99806,0.76388,0.17091,0.17522,0.14552,0.74886,0.16545,0.172,0.1451,0.87974,2.5532,1.06587,1.14353,0.00070112,0.00070112,0.00070112
84,1103.21,0.53882,0.96113,0.51435,0.98274,0.86538,0.16363,0.17261,0.14163,0.84578,0.16,0.16471,0.1406,0.82618,2.68032,1.09566,1.07914,0.00068528,0.00068528,0.00068528
85,1116.25,0.52977,1.03083,0.51888,0.98241,0.75056,0.16909,0.17589,0.1444,0.79095,0.16182,0.16692,0.13965,0.84287,2.74174,1.05983,1.10767,0.00066944,0.00066944,0.00066944
86,1128.94,0.55504,1.04006,0.51984,0.98819,0.7682,0.16182,0.16745,0.1417,0.75957,0.16,0.16395,0.13967,0.81653,2.67299,1.0814,1.08846,0.0006536,0.0006536,0.0006536
87,1142.15,0.5318,0.98149,0.49947,0.98087,0.80139,0.1614,0.16803,0.14508,0.80633,0.16,0.1635,0.14271,0.77402,2.67183,1.06812,1.03377,0.00063776,0.00063776,0.00063776
88,1155.32,0.53041,0.97444,0.49903,0.98291,0.83886,0.15636,0.16758,0.14514,0.83824,0.15636,0.16264,0.14281,0.77855,2.63689,1.03615,1.02376,0.00062192,0.00062192,0.00062192
89,1168.38,0.50927,0.96736,0.48409,0.97785,0.81487,0.15636,0.16962,0.14433,0.72344,0.15636,0.16749,0.1438,0.77918,2.5497,1.06269,1.04128,0.00060608,0.00060608,0.00060608
90,1181.4,0.51637,0.98876,0.49156,0.9701,0.80338,0.15455,0.16307,0.14091,0.8018,0.15273,0.16264,0.13945,0.82735,2.67218,1.06796,1.15277,0.00059024,0.00059024,0.00059024
91,1194.24,0.5119,1.0458,0.49399,0.95442,0.75412,0.16364,0.16843,0.14435,0.74574,0.16182,0.16746,0.14271,0.83549,2.72097,1.1003,1.1411,0.0005744,0.0005744,0.0005744
92,1207.53,0.5196,0.96253,0.493,0.97957,0.82664,0.16727,0.1752,0.14776,0.80867,0.16364,0.17131,0.1423,0.82897,2.76219,1.02647,1.14292,0.00055856,0.00055856,0.00055856
93,1220.45,0.55122,1.01221,0.50904,0.98129,0.87454,0.16364,0.17629,0.14645,0.85511,0.16,0.1669,0.14265,0.81349,2.73836,0.98885,1.07906,0.00054272,0.00054272,0.00054272
94,1233.65,0.55699,1.11779,0.51459,0.97391,0.73958,0.16364,0.17626,0.14507,0.68585,0.16275,0.16969,0.143,0.79156,2.65521,0.97491,1.08182,0.00052688,0.00052688,0.00052688
95,1246.73,0.52813,1.01535,0.49256,0.97646,0.72284,0.16123,0.17246,0.14561,0.78511,0.15636,0.16668,0.14378,0.76992,2.64005,1.01123,1.0629,0.00051104,0.00051104,0.00051104
96,1259.66,0.53987,1.06039,0.48806,0.97702,0.67958,0.16182,0.16885,0.14367,0.68437,0.16,0.16649,0.14245,0.78251,2.70132,1.02517,1.09468,0.0004952,0.0004952,0.0004952
97,1273.19,0.52956,1.05566,0.4992,0.98828,0.79359,0.16909,0.17426,0.14337,0.77427,0.16545,0.16754,0.142,0.84171,2.49293,1.01869,1.15549,0.00047936,0.00047936,0.00047936
98,1286.16,0.55356,1.06106,0.49644,0.98826,0.80146,0.17091,0.17487,0.14347,0.78441,0.16727,0.17155,0.14462,0.83118,2.48824,1.03159,1.1354,0.00046352,0.00046352,0.00046352
99,1299.33,0.54192,0.9967,0.5025,0.98217,0.8542,0.16182,0.17182,0.14491,0.8446,0.16,0.16821,0.14532,0.79762,2.61321,1.01795,1.1001,0.00044768,0.00044768,0.00044768
100,1312.52,0.51753,0.97982,0.5004,0.96925,0.82325,0.16364,0.17004,0.14312,0.82325,0.16364,0.1681,0.14377,0.80007,2.76456,1.07861,1.11026,0.00043184,0.00043184,0.00043184
101,1325.4,0.51316,0.9625,0.49775,0.97979,0.87354,0.16182,0.17461,0.14428,0.86346,0.16,0.17038,0.14426,0.80536,2.84538,1.03617,1.14493,0.000416,0.000416,0.000416
102,1338.7,0.49369,0.91971,0.47579,0.9666,0.85185,0.16364,0.17308,0.14476,0.84238,0.16182,0.16844,0.14207,0.83545,2.77366,1.04715,1.1895,0.00040016,0.00040016,0.00040016
103,1351.58,0.48005,0.84814,0.43385,0.9765,0.81073,0.16545,0.173,0.14558,0.80182,0.16364,0.16887,0.14158,0.82295,2.70849,1.01252,1.15169,0.00038432,0.00038432,0.00038432
104,1364.64,0.5203,1.01726,0.47207,0.98287,0.78233,0.16,0.17011,0.14326,0.78233,0.16,0.16721,0.14085,0.79987,2.77726,1.04134,1.09816,0.00036848,0.00036848,0.00036848
105,1377.79,0.50223,0.97804,0.47906,0.9646,0.91371,0.15273,0.16776,0.14166,0.90248,0.15091,0.16409,0.13698,0.82387,2.71462,1.02713,1.12606,0.00035264,0.00035264,0.00035264
106,1390.66,0.48704,0.91242,0.46511,0.97274,0.91115,0.15273,0.16463,0.13862,0.90031,0.15091,0.15846,0.13666,0.83641,2.75313,1.02378,1.14526,0.0003368,0.0003368,0.0003368
107,1403.99,0.49197,1.02786,0.44474,0.95302,0.84991,0.15636,0.16721,0.13958,0.84003,0.15455,0.16089,0.13598,0.86921,2.71836,1.04463,1.17573,0.00032096,0.00032096,0.00032096
108,1417.11,0.53626,1.08964,0.49726,0.97335,0.79783,0.16545,0.17221,0.14346,0.77444,0.16182,0.16616,0.13802,0.83012,2.70006,1.04401,1.13912,0.00030512,0.00030512,0.00030512
109,1430.1,0.49288,0.91627,0.4773,0.96707,0.79816,0.16545,0.17356,0.14364,0.78939,0.16364,0.16759,0.14093,0.81538,2.66968,1.02113,1.11997,0.00028928,0.00028928,0.00028928
110,1443.14,0.50439,0.93122,0.47277,0.96535,0.81998,0.16182,0.17045,0.14287,0.81998,0.16182,0.1679,0.14233,0.84234,2.64838,1.01913,1.13701,0.00027344,0.00027344,0.00027344
111,1455.98,0.4977,0.92801,0.47318,0.98763,0.85283,0.16,0.17162,0.14391,0.85283,0.16,0.16889,0.14195,0.82773,2.65183,1.02413,1.12213,0.0002576,0.0002576,0.0002576
112,1469.03,0.51514,0.93298,0.46782,0.98519,0.84232,0.16,0.1711,0.14083,0.84232,0.16,0.16663,0.14055,0.84076,2.6158,1.05975,1.13496,0.00024176,0.00024176,0.00024176
113,1482.04,0.50263,0.93868,0.45866,0.96234,0.80799,0.16068,0.16965,0.14269,0.80799,0.16068,0.16803,0.14208,0.81074,2.60967,1.05569,1.10295,0.00022592,0.00022592,0.00022592
114,1495.02,0.50866,0.98754,0.47841,0.96712,0.76834,0.15818,0.17041,0.14407,0.76834,0.15818,0.16761,0.14422,0.79655,2.64961,1.03439,1.08128,0.00021008,0.00021008,0.00021008
115,1508.12,0.4817,0.93268,0.45507,0.95198,0.75532,0.15818,0.17117,0.14437,0.75532,0.15818,0.16746,0.14379,0.78593,2.65047,1.04729,1.0701,0.00019424,0.00019424,0.00019424
116,1523.03,0.4454,1.04035,0.42742,0.97531,0.81127,0.16364,0.17283,0.14824,0.81127,0.16364,0.1685,0.14413,0.77617,2.69009,1.01472,1.07326,0.0001784,0.0001784,0.0001784
117,1535.75,0.40371,1.02297,0.34181,0.9417,0.85752,0.16,0.17289,0.14819,0.85752,0.16,0.16978,0.14352,0.79848,2.75022,1.01637,1.09395,0.00016256,0.00016256,0.00016256
118,1548.89,0.41939,1.0689,0.35606,0.94977,0.7934,0.16364,0.17219,0.14619,0.7934,0.16364,0.17034,0.14287,0.83464,2.78207,1.01771,1.13594,0.00014672,0.00014672,0.00014672
119,1561.41,0.3982,1.02422,0.32346,0.93744,0.80593,0.16364,0.17228,0.14709,0.80593,0.16364,0.1701,0.14404,0.82591,2.79668,1.0368,1.13726,0.00013088,0.00013088,0.00013088
120,1574.28,0.41102,1.02097,0.33714,0.9498,0.81392,0.16182,0.17169,0.14545,0.81392,0.16182,0.17062,0.143,0.82354,2.74354,1.00437,1.14312,0.00011504,0.00011504,0.00011504
121,1586.79,0.36719,0.94326,0.31153,0.93989,0.84284,0.16182,0.17329,0.14691,0.84284,0.16182,0.1719,0.14413,0.81306,2.74516,0.98624,1.13034,9.92e-05,9.92e-05,9.92e-05
122,1599.46,0.39615,1.02818,0.32775,0.9365,0.85124,0.16364,0.17295,0.14844,0.85124,0.16364,0.17219,0.14719,0.82079,2.72101,0.99212,1.12727,8.336e-05,8.336e-05,8.336e-05
123,1612.29,0.39608,1.01901,0.32426,0.93929,0.84546,0.16364,0.17384,0.15027,0.84546,0.16364,0.17153,0.14872,0.812,2.69489,0.97052,1.12073,6.752e-05,6.752e-05,6.752e-05
124,1625.01,0.395,0.98554,0.31098,0.93613,0.85449,0.16364,0.17361,0.15054,0.85449,0.16364,0.17136,0.14946,0.79613,2.72969,0.95891,1.10743,5.168e-05,5.168e-05,5.168e-05
125,1637.58,0.3939,1.04285,0.31122,0.93615,0.84057,0.16182,0.17457,0.14952,0.84057,0.16182,0.17194,0.149,0.80112,2.71221,0.97259,1.10727,3.584e-05,3.584e-05,3.584e-05
