epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,247.656,0.72671,1.4117,0.7549,1.11074,0.78211,0.12023,0.1288,0.09949,0.83701,0.12023,0.12892,0.08485,1.06033,2.81907,1.53551,1.24387,0.00188926,0.00188926,0.00188926
21,259.763,0.69603,1.39288,0.75294,1.08039,0.75273,0.12306,0.12676,0.0997,0.74378,0.12164,0.12589,0.09367,0.97304,2.34692,1.42228,1.16897,0.00187754,0.00187754,0.00187754
22,272.122,0.73268,1.43273,0.7438,1.10642,0.52941,0.11298,0.10884,0.08403,0.52167,0.11174,0.10422,0.06732,1.127,3.13977,1.65187,1.30312,0.00186528,0.00186528,0.00186528
23,284.453,0.72082,1.39608,0.74864,1.10072,0.62676,0.12447,0.12687,0.09922,0.61185,0.12164,0.12268,0.09176,1.06557,2.49018,1.25183,1.26944,0.00185248,0.00185248,0.00185248
24,296.692,0.73118,1.31165,0.75824,1.10726,0.68546,0.12023,0.12476,0.09523,0.70096,0.12023,0.12505,0.08951,1.27107,2.77438,1.12722,1.46305,0.00183915,0.00183915,0.00183915
25,308.918,0.73396,1.44762,0.76583,1.09684,0.8039,0.11597,0.1228,0.09761,0.80694,0.11598,0.12148,0.08474,1.04088,3.39515,1.18745,1.21998,0.0018253,0.0018253,0.0018253
26,321.375,0.74718,1.40792,0.75092,1.12599,0.7488,0.11598,0.12502,0.09667,0.86354,0.11174,0.12263,0.09227,1.11593,2.52787,1.16671,1.32597,0.00181093,0.00181093,0.00181093
27,333.649,0.75607,1.4372,0.76702,1.12626,0.73655,0.12164,0.1249,0.09809,0.73134,0.11881,0.12256,0.09365,1.00787,2.59389,1.31045,1.22954,0.00179605,0.00179605,0.00179605
28,345.853,0.72725,1.39464,0.77038,1.11969,0.7809,0.12023,0.12401,0.10068,0.7809,0.12023,0.12438,0.09529,1.07486,2.63862,1.21145,1.25783,0.00178068,0.00178068,0.00178068
29,358.161,0.7306,1.38407,0.76212,1.10386,0.57482,0.1273,0.12996,0.10131,0.62146,0.12306,0.12542,0.10106,0.98588,2.28987,1.28615,1.20362,0.00176482,0.00176482,0.00176482
30,370.271,0.72802,1.40015,0.76537,1.11688,0.8473,0.12306,0.12503,0.10452,0.80328,0.11881,0.12256,0.09294,0.96747,2.85724,1.26528,1.15887,0.00174848,0.00174848,0.00174848
31,382.663,0.68749,1.33344,0.7003,1.09953,0.63024,0.1273,0.13214,0.11339,0.63724,0.12871,0.13261,0.10538,0.8922,2.24057,1.02098,1.09608,0.00173168,0.00173168,0.00173168
32,395.002,0.69676,1.42642,0.73054,1.08226,0.75056,0.12588,0.13031,0.10765,0.75056,0.12588,0.12955,0.10073,0.91705,2.46123,1.08139,1.14302,0.00171442,0.00171442,0.00171442
33,407.198,0.70674,1.38202,0.77764,1.09602,0.75373,0.12121,0.12737,0.10523,0.75883,0.11881,0.12514,0.10077,0.98005,2.40712,1.11866,1.13548,0.00169672,0.00169672,0.00169672
34,419.577,0.67597,1.33901,0.70244,1.09004,0.79733,0.12447,0.12793,0.10652,0.77157,0.12447,0.12786,0.10074,0.96845,2.3438,1.15914,1.15712,0.00167858,0.00167858,0.00167858
35,431.732,0.72124,1.4528,0.73171,1.09645,0.73856,0.13013,0.13367,0.10977,0.73054,0.12871,0.13165,0.10201,0.93751,2.32478,1.15213,1.19885,0.00166002,0.00166002,0.00166002
36,443.94,0.73363,1.44845,0.78704,1.10716,0.81136,0.12588,0.13173,0.10407,0.64823,0.12588,0.12569,0.09704,0.95765,2.50033,1.19002,1.15254,0.00164105,0.00164105,0.00164105
37,456.202,0.68879,1.27848,0.68884,1.08223,0.84789,0.12588,0.13257,0.11344,0.83836,0.12447,0.13004,0.10878,0.89414,2.40206,1.0671,1.10266,0.00162168,0.00162168,0.00162168
38,468.278,0.69271,1.38994,0.70194,1.07315,0.84025,0.12306,0.1276,0.10195,0.84025,0.12306,0.12838,0.10074,0.98841,2.43005,1.07819,1.25063,0.00160193,0.00160193,0.00160193
39,480.366,0.68633,1.3317,0.71427,1.0784,0.81783,0.12023,0.12838,0.1093,0.81783,0.12023,0.12919,0.10379,0.89205,2.56298,0.93361,1.06273,0.0015818,0.0015818,0.0015818
40,492.863,0.69563,1.42397,0.71817,1.09517,0.82343,0.12306,0.12644,0.10543,0.81396,0.12164,0.127,0.0994,0.92464,2.49188,0.98787,1.18569,0.00156131,0.00156131,0.00156131
41,504.949,0.65372,1.30821,0.701,1.07694,0.95033,0.12588,0.13318,0.1153,0.93965,0.12447,0.13258,0.10905,0.81492,2.2505,0.82836,1.01592,0.00154047,0.00154047,0.00154047
42,517.39,0.64046,1.25265,0.67682,1.05087,0.73094,0.12588,0.13432,0.11307,0.70487,0.12306,0.13109,0.1033,0.81773,2.36456,0.89763,1.08755,0.0015193,0.0015193,0.0015193
43,529.639,0.68756,1.40133,0.71702,1.08544,0.74521,0.1273,0.13164,0.11269,0.7406,0.12306,0.12796,0.10484,0.8079,2.31728,0.98996,1.03246,0.0014978,0.0014978,0.0014978
44,541.793,0.66785,1.33077,0.67944,1.07093,0.83018,0.12588,0.1306,0.09879,0.81384,0.12306,0.12679,0.09795,0.97454,2.35658,1.13069,1.17448,0.001476,0.001476,0.001476
45,554.218,0.64539,1.31371,0.67238,1.05098,0.84035,0.12447,0.12709,0.10747,0.8308,0.12306,0.12619,0.10132,0.90472,2.27497,1.08158,1.0758,0.0014539,0.0014539,0.0014539
46,566.422,0.6816,1.42943,0.6858,1.06979,0.8024,0.12588,0.1284,0.11129,0.79971,0.12447,0.13132,0.10127,0.88843,2.53803,0.94138,1.08385,0.00143152,0.00143152,0.00143152
47,578.564,0.67657,1.26547,0.66664,1.0724,0.8718,0.12164,0.1292,0.10447,0.7821,0.12447,0.13063,0.10069,0.98954,2.54288,0.95875,1.21926,0.00140888,0.00140888,0.00140888
48,591.23,0.65672,1.31184,0.67617,1.06111,0.71619,0.12164,0.12579,0.1031,0.68278,0.12178,0.12755,0.10155,0.98816,2.30195,1.01845,1.17006,0.00138598,0.00138598,0.00138598
49,603.346,0.67319,1.34676,0.69747,1.07444,0.79547,0.11598,0.12095,0.09401,0.79276,0.11598,0.11993,0.09253,1.11059,2.61208,1.09437,1.34011,0.00136285,0.00136285,0.00136285
50,615.508,0.63765,1.21833,0.663,1.03547,0.76158,0.12306,0.13256,0.11079,0.74338,0.12588,0.134,0.10939,0.85368,2.13457,1.00611,1.03265,0.00133949,0.00133949,0.00133949
51,627.877,0.66273,1.19184,0.67386,1.05079,0.838,0.12447,0.13501,0.11423,0.838,0.12447,0.13668,0.11141,0.89633,2.20019,0.90157,1.06484,0.00131593,0.00131593,0.00131593
