epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,172.77,0.56678,1.0484,0.52547,0.99283,0.83974,0.16545,0.17232,0.13997,0.76798,0.16249,0.16763,0.13587,0.91019,2.89065,1.08844,1.21018,0.00180992,0.00180992,0.00180992
14,185.92,0.54183,0.97188,0.52292,0.979,0.83969,0.16,0.16309,0.13554,0.84194,0.15455,0.16047,0.12938,0.85523,2.70816,1.24323,1.19424,0.00179408,0.00179408,0.00179408
15,199.514,0.56544,1.06885,0.51183,0.9823,0.79244,0.15636,0.15735,0.13235,0.77401,0.15273,0.15656,0.13266,0.96709,2.88373,2.0061,1.29158,0.00177824,0.00177824,0.00177824
16,212.621,0.56829,1.02617,0.54419,0.98264,0.8004,0.16182,0.16814,0.13779,0.78263,0.15636,0.16186,0.13029,0.87379,3.1498,1.26297,1.20236,0.0017624,0.0017624,0.0017624
17,225.834,0.55316,1.01854,0.52255,0.97511,0.84527,0.15455,0.16617,0.13713,0.81543,0.14909,0.15564,0.12914,0.87355,2.67034,1.17726,1.19857,0.00174656,0.00174656,0.00174656
18,239.12,0.55417,1.0077,0.52267,0.97996,0.7464,0.15273,0.15947,0.13031,0.72659,0.14909,0.15793,0.13096,0.92637,2.81958,1.16956,1.22036,0.00173072,0.00173072,0.00173072
19,252.345,0.5598,1.02991,0.52894,0.99405,0.88185,0.15455,0.16055,0.13045,0.81735,0.15273,0.15899,0.13381,1.0083,2.88728,1.21757,1.30255,0.00171488,0.00171488,0.00171488
20,265.736,0.55644,0.97416,0.52368,0.99812,0.80817,0.1532,0.16704,0.1367,0.79863,0.15143,0.16327,0.13566,0.96592,2.6753,1.13221,1.29248,0.00169904,0.00169904,0.00169904
21,278.635,0.53541,0.98736,0.5123,0.97442,0.85092,0.15636,0.1667,0.13722,0.85284,0.15273,0.16298,0.13451,0.94403,2.7869,1.11553,1.30149,0.0016832,0.0016832,0.0016832
22,291.774,0.56591,1.02765,0.53027,0.98592,0.80279,0.16182,0.17197,0.14388,0.80279,0.16182,0.16985,0.13931,0.87747,2.83071,1.13729,1.16293,0.00166736,0.00166736,0.00166736
23,305.062,0.54501,0.95451,0.52142,0.96439,0.68598,0.16545,0.16644,0.14455,0.67845,0.16364,0.16444,0.14424,0.7892,2.56298,1.02654,1.02699,0.00165152,0.00165152,0.00165152
24,318.155,0.52054,0.92385,0.5035,0.97083,0.81157,0.15636,0.16489,0.13658,0.78326,0.15091,0.16146,0.13345,0.90998,2.84111,1.11433,1.19346,0.00163568,0.00163568,0.00163568
25,331.38,0.57802,1.02523,0.53833,0.98156,0.76641,0.15273,0.16394,0.13996,0.76986,0.15273,0.1631,0.13859,0.89341,2.76547,1.19895,1.20487,0.00161984,0.00161984,0.00161984
26,344.671,0.58147,1.02542,0.53341,0.99505,0.81006,0.16364,0.16745,0.1398,0.82587,0.15818,0.16331,0.1365,0.88083,2.61588,1.18056,1.205,0.001604,0.001604,0.001604
27,357.725,0.55317,0.98678,0.53333,0.97918,0.70743,0.16707,0.16905,0.13936,0.69033,0.16213,0.16984,0.13765,0.92762,2.66227,1.17717,1.23342,0.00158816,0.00158816,0.00158816
28,370.867,0.55421,1.03074,0.52278,0.96958,0.85643,0.14909,0.15897,0.13146,0.83468,0.14909,0.1582,0.13166,0.87821,2.72251,1.2406,1.18007,0.00157232,0.00157232,0.00157232
29,383.876,0.55324,0.9352,0.53279,0.99173,0.80326,0.15818,0.16252,0.13532,0.83527,0.15273,0.16186,0.13249,0.87416,2.5254,1.1983,1.19188,0.00155648,0.00155648,0.00155648
30,396.663,0.54047,0.96021,0.51899,0.98851,0.77261,0.15455,0.16017,0.13507,0.77261,0.15455,0.1612,0.13394,0.89851,2.46117,1.17894,1.17811,0.00154064,0.00154064,0.00154064
31,409.761,0.52644,0.95013,0.50644,0.97864,0.86693,0.14909,0.15964,0.13261,0.86693,0.14909,0.15972,0.1311,0.91372,2.8845,1.06612,1.27162,0.0015248,0.0015248,0.0015248
32,422.75,0.53311,0.92618,0.50011,0.97884,0.82953,0.16182,0.16903,0.13871,0.82021,0.16,0.16758,0.13315,0.80819,3.20333,1.08576,1.17805,0.00150896,0.00150896,0.00150896
33,435.753,0.51933,0.90473,0.49199,0.96617,0.79342,0.15636,0.16739,0.13847,0.79342,0.15636,0.16237,0.13806,0.90078,2.6842,1.11212,1.32071,0.00149312,0.00149312,0.00149312
34,449.016,0.53185,0.90293,0.49368,0.96657,0.84077,0.15273,0.16741,0.14066,0.85636,0.15636,0.16846,0.1394,0.84313,2.91548,1.0304,1.22257,0.00147728,0.00147728,0.00147728
35,462.092,0.54321,0.94532,0.51613,0.97371,0.73985,0.16364,0.17103,0.13987,0.72287,0.16,0.16555,0.13644,0.90772,2.70022,1.11115,1.21211,0.00146144,0.00146144,0.00146144
36,475.43,0.54788,0.99057,0.5092,0.97363,0.78381,0.16909,0.17403,0.14262,0.74659,0.16364,0.16772,0.13539,0.94068,2.72177,1.059,1.31954,0.0014456,0.0014456,0.0014456
37,488.476,0.56115,0.99689,0.52923,0.99214,0.82162,0.16364,0.16607,0.13448,0.79394,0.15818,0.15747,0.13202,0.95122,2.72571,1.12534,1.37366,0.00142976,0.00142976,0.00142976
38,501.496,0.54787,0.98703,0.51081,0.98685,0.82333,0.16364,0.16914,0.14539,0.81104,0.16,0.16578,0.14119,0.89874,2.69941,1.09416,1.21877,0.00141392,0.00141392,0.00141392
39,514.935,0.53701,0.98715,0.51,0.98508,0.80522,0.15818,0.16613,0.1389,0.79597,0.15636,0.16273,0.13454,0.96305,2.79487,1.11877,1.28026,0.00139808,0.00139808,0.00139808
40,527.871,0.53137,0.94078,0.5116,0.96664,0.79971,0.16909,0.17408,0.13977,0.76461,0.16182,0.16328,0.13311,0.91963,2.82611,1.17505,1.29129,0.00138224,0.00138224,0.00138224
41,541.059,0.5416,0.93395,0.50145,0.97344,0.8362,0.15455,0.15885,0.13422,0.80908,0.14909,0.15352,0.1277,0.97107,2.63353,1.38805,1.35246,0.0013664,0.0013664,0.0013664
42,554.351,0.53141,0.90597,0.49489,0.97138,0.73272,0.16545,0.17264,0.1422,0.71944,0.16364,0.17106,0.13745,0.93884,2.63034,1.17632,1.2698,0.00135056,0.00135056,0.00135056
43,567.207,0.53888,0.8909,0.50329,0.97783,0.781,0.16545,0.17048,0.14186,0.76384,0.16182,0.16636,0.13933,0.86396,2.67617,1.04022,1.20593,0.00133472,0.00133472,0.00133472
44,580.501,0.51191,0.87942,0.48298,0.96223,0.72062,0.16182,0.17414,0.14515,0.72902,0.16364,0.1748,0.14218,0.88352,2.4679,1.16046,1.17752,0.00131888,0.00131888,0.00131888
45,593.545,0.55681,0.98771,0.51413,0.98493,0.80771,0.16545,0.16989,0.13936,0.76687,0.16545,0.1681,0.13499,0.90358,2.82948,1.05706,1.26099,0.00130304,0.00130304,0.00130304
46,606.638,0.55089,0.99244,0.52527,0.99251,0.84482,0.15273,0.1645,0.13661,0.81734,0.14727,0.16019,0.13603,0.86489,2.80363,1.2502,1.19368,0.0012872,0.0012872,0.0012872
47,619.725,0.53306,0.9681,0.49404,0.97683,0.82965,0.16,0.17194,0.13963,0.81997,0.15818,0.16616,0.13425,0.92516,2.83731,1.13358,1.27238,0.00127136,0.00127136,0.00127136
48,632.605,0.4991,0.86916,0.48232,0.95111,0.84821,0.16,0.17289,0.14327,0.82865,0.15636,0.1694,0.14072,0.9056,2.64569,1.07445,1.2591,0.00125552,0.00125552,0.00125552
49,645.984,0.56747,1.08227,0.52979,0.98122,0.68619,0.16364,0.16318,0.13415,0.79902,0.15636,0.16385,0.13505,1.051,2.66508,1.14449,1.41346,0.00123968,0.00123968,0.00123968
50,658.958,0.55373,1.03905,0.51878,0.98321,0.84744,0.15273,0.15986,0.13417,0.83661,0.15091,0.15832,0.13314,0.94034,2.60415,1.21151,1.31929,0.00122384,0.00122384,0.00122384
51,672.113,0.543,0.93013,0.516,0.98557,0.75715,0.15872,0.16868,0.14247,0.75715,0.15872,0.16673,0.13803,0.8305,2.60596,1.12338,1.20273,0.001208,0.001208,0.001208
52,685.361,0.56814,1.00152,0.53359,0.98358,0.86109,0.15636,0.16515,0.14018,0.85107,0.15455,0.16042,0.13877,0.8305,2.66598,1.11704,1.16603,0.00119216,0.00119216,0.00119216
53,698.24,0.53195,0.94846,0.49799,0.97883,0.87472,0.16,0.16844,0.13851,0.7994,0.15818,0.1646,0.13658,0.87044,2.82791,1.13471,1.21225,0.00117632,0.00117632,0.00117632
54,711.391,0.5383,1.0272,0.51082,0.97864,0.78194,0.16,0.16644,0.13898,0.77227,0.15818,0.16491,0.13889,0.88895,2.86228,1.09684,1.28241,0.00116048,0.00116048,0.00116048
55,724.559,0.53825,1.02345,0.5028,0.97943,0.85627,0.15636,0.16327,0.13499,0.87123,0.15091,0.15853,0.13594,0.92517,2.71433,1.12042,1.22435,0.00114464,0.00114464,0.00114464
56,737.857,0.5387,0.98389,0.49234,0.98231,0.81197,0.16182,0.16519,0.13976,0.77507,0.15455,0.15924,0.13424,0.81913,3.03045,1.07763,1.12799,0.0011288,0.0011288,0.0011288
57,750.689,0.5503,1.05431,0.51638,0.98253,0.82898,0.16545,0.17501,0.1454,0.80144,0.16,0.16648,0.13947,0.83398,2.66999,1.02013,1.17883,0.00111296,0.00111296,0.00111296
58,763.658,0.54125,1.01896,0.4994,0.96866,0.78468,0.16545,0.17048,0.14527,0.7691,0.16182,0.16799,0.14385,0.84703,2.63351,1.06173,1.16045,0.00109712,0.00109712,0.00109712
59,776.709,0.52124,1.0443,0.48801,0.97545,0.87493,0.16182,0.17517,0.1443,0.83984,0.15455,0.16929,0.1412,0.91639,2.64517,1.09298,1.28776,0.00108128,0.00108128,0.00108128
60,789.898,0.54932,1.04484,0.50323,0.99098,0.77534,0.16545,0.17513,0.14878,0.76616,0.16364,0.17187,0.14446,0.83606,2.81765,1.09831,1.20274,0.00106544,0.00106544,0.00106544
61,802.877,0.5576,1.02817,0.49682,0.98826,0.72945,0.17091,0.175,0.14562,0.71357,0.16727,0.17325,0.14275,0.86641,2.59663,1.0742,1.17531,0.0010496,0.0010496,0.0010496
62,815.771,0.53221,0.97351,0.49126,0.97032,0.73388,0.16909,0.17276,0.14208,0.70082,0.15758,0.16347,0.13598,0.8459,2.66993,1.05728,1.15575,0.00103376,0.00103376,0.00103376
63,828.949,0.55089,0.95906,0.51708,0.98976,0.82943,0.16799,0.17312,0.14954,0.79352,0.16072,0.16642,0.14053,0.79289,2.65596,1.02289,1.06646,0.00101792,0.00101792,0.00101792
64,841.915,0.52874,0.97004,0.50063,0.98142,0.82773,0.15726,0.16487,0.14065,0.87588,0.14909,0.15823,0.13732,0.80836,2.64307,1.01957,1.11248,0.00100208,0.00100208,0.00100208
65,855.291,0.52449,0.96717,0.50353,0.9672,0.86528,0.16,0.16998,0.14267,0.83553,0.15455,0.16241,0.141,0.84048,2.75369,1.02221,1.13355,0.00098624,0.00098624,0.00098624
66,868.647,0.53127,0.94019,0.50268,0.97435,0.83622,0.16,0.17528,0.14247,0.77941,0.15818,0.16859,0.14129,0.8473,2.61157,0.99828,1.17245,0.0009704,0.0009704,0.0009704
67,881.522,0.54015,1.03441,0.50455,0.97625,0.84899,0.16356,0.17322,0.14473,0.8153,0.15636,0.16602,0.14162,0.82956,2.59112,0.984,1.12795,0.00095456,0.00095456,0.00095456
68,894.856,0.57765,1.10217,0.55011,0.98903,0.90346,0.16182,0.17128,0.14816,0.81286,0.15636,0.16797,0.14583,0.78717,2.56401,0.95823,1.08831,0.00093872,0.00093872,0.00093872
69,908.01,0.55207,1.03354,0.52877,0.98615,0.81587,0.16364,0.17421,0.14504,0.84246,0.16,0.16631,0.14517,0.79752,2.48932,1.03797,1.1119,0.00092288,0.00092288,0.00092288
70,920.744,0.52976,0.99041,0.50499,0.9743,0.77372,0.16727,0.17905,0.15058,0.76059,0.16364,0.1713,0.14869,0.7877,2.4858,1.04169,1.11824,0.00090704,0.00090704,0.00090704
71,933.94,0.53927,1.08968,0.50133,0.96279,0.78986,0.16909,0.17969,0.15286,0.86498,0.16182,0.17194,0.14772,0.78795,2.73449,1.05939,1.12736,0.0008912,0.0008912,0.0008912
72,946.869,0.52744,1.0004,0.49849,0.9667,0.82456,0.15818,0.16803,0.14453,0.78803,0.15818,0.16666,0.14048,0.77093,2.5949,1.03882,1.07406,0.00087536,0.00087536,0.00087536
73,959.931,0.49622,0.92419,0.46638,0.96548,0.82049,0.16,0.16772,0.1421,0.80184,0.15636,0.16293,0.1391,0.81878,2.63071,1.04627,1.17373,0.00085952,0.00085952,0.00085952
74,973.086,0.50477,0.96174,0.46945,0.9713,0.75311,0.15818,0.16501,0.14482,0.75311,0.15818,0.16577,0.13965,0.82621,2.77252,1.10781,1.15916,0.00084368,0.00084368,0.00084368
75,985.859,0.51432,0.95707,0.46427,0.96093,0.87721,0.16182,0.16995,0.14715,0.8575,0.15818,0.16575,0.14464,0.78874,2.64708,1.02711,1.08087,0.00082784,0.00082784,0.00082784
76,999.645,0.5067,0.9401,0.47102,0.96979,0.76665,0.16,0.16925,0.14712,0.76665,0.16,0.16622,0.14227,0.77072,2.55446,1.10335,1.04293,0.000812,0.000812,0.000812
77,1012.53,0.5129,0.9441,0.45941,0.97468,0.83372,0.16,0.16692,0.1441,0.71769,0.16182,0.16401,0.13992,0.80471,2.72721,1.07492,1.10328,0.00079616,0.00079616,0.00079616
78,1025.39,0.5025,0.91017,0.46387,0.97255,0.83,0.15818,0.16797,0.14757,0.83,0.15818,0.16577,0.14434,0.76377,2.59332,1.02649,1.07461,0.00078032,0.00078032,0.00078032
79,1038.92,0.5112,0.97193,0.49828,0.97469,0.82238,0.16,0.17363,0.14626,0.77571,0.16,0.16832,0.14536,0.79747,2.47799,0.96342,1.11689,0.00076448,0.00076448,0.00076448
80,1051.65,0.50963,0.92209,0.47648,0.97836,0.8136,0.16,0.17162,0.1473,0.80414,0.15818,0.16697,0.14268,0.81411,2.63505,0.97141,1.14383,0.00074864,0.00074864,0.00074864
81,1064.85,0.49391,1.014,0.4595,0.95404,0.8597,0.16727,0.17832,0.15267,0.84061,0.16364,0.17642,0.15109,0.79582,2.69839,0.97216,1.14973,0.0007328,0.0007328,0.0007328
82,1078,0.52256,0.94886,0.4756,0.97151,0.82964,0.16727,0.17631,0.15053,0.81143,0.16364,0.17472,0.14977,0.77796,2.62543,0.96532,1.09947,0.00071696,0.00071696,0.00071696
83,1090.9,0.51815,0.96179,0.4605,0.97692,0.85847,0.16542,0.17783,0.15278,0.75476,0.16545,0.17435,0.14983,0.79365,2.56399,1.01928,1.09755,0.00070112,0.00070112,0.00070112
84,1104.19,0.50534,0.89846,0.47407,0.96111,0.81765,0.16305,0.17586,0.15137,0.82655,0.15636,0.16962,0.14794,0.75203,2.71038,0.99149,1.05346,0.00068528,0.00068528,0.00068528
85,1117.04,0.49322,0.94349,0.47949,0.96219,0.84901,0.16364,0.17006,0.14733,0.82995,0.16,0.16516,0.14397,0.83233,2.75913,1.03868,1.17552,0.00066944,0.00066944,0.00066944
86,1130.43,0.52471,0.97953,0.49036,0.9742,0.87092,0.16182,0.16834,0.1433,0.85135,0.15818,0.16413,0.14084,0.81087,2.67868,1.07504,1.13133,0.0006536,0.0006536,0.0006536
87,1143.73,0.50465,0.91558,0.46658,0.96256,0.85014,0.16364,0.16787,0.14525,0.83125,0.16,0.16258,0.14091,0.7961,2.6235,1.11333,1.10916,0.00063776,0.00063776,0.00063776
88,1156.59,0.5012,0.89933,0.46442,0.96715,0.81453,0.15818,0.1628,0.14212,0.79537,0.15455,0.15928,0.13816,0.81104,2.65252,1.08976,1.12783,0.00062192,0.00062192,0.00062192
89,1169.83,0.47392,0.88638,0.44501,0.95547,0.83832,0.15818,0.16899,0.14683,0.81905,0.15455,0.16636,0.14251,0.78533,2.63562,1.01266,1.1043,0.00060608,0.00060608,0.00060608
90,1183,0.50385,0.92253,0.46264,0.95914,0.86306,0.16182,0.1753,0.14772,0.72135,0.16003,0.16794,0.14559,0.82143,2.76964,1.02699,1.14816,0.00059024,0.00059024,0.00059024
91,1196.05,0.48077,0.97077,0.45488,0.93757,0.80432,0.17189,0.17739,0.15279,0.7789,0.16654,0.16798,0.14962,0.77891,2.81418,1.005,1.07165,0.0005744,0.0005744,0.0005744
92,1209.21,0.49781,0.90731,0.46588,0.96191,0.85143,0.16182,0.17403,0.15337,0.84187,0.16,0.1699,0.14932,0.77854,2.67493,1.01585,1.09422,0.00055856,0.00055856,0.00055856
93,1222.02,0.51828,0.95787,0.47574,0.96366,0.80359,0.16365,0.17162,0.15058,0.87301,0.15636,0.16528,0.14511,0.78803,2.75114,1.02993,1.07539,0.00054272,0.00054272,0.00054272
94,1235.08,0.52446,1.04609,0.48886,0.95754,0.8128,0.16727,0.17577,0.15296,0.84418,0.16364,0.17402,0.14726,0.75134,2.72137,0.99306,1.03872,0.00052688,0.00052688,0.00052688
95,1248.49,0.5053,0.92777,0.46465,0.96382,0.80874,0.16727,0.17725,0.15279,0.79081,0.16364,0.1739,0.14797,0.793,2.68383,0.99292,1.0781,0.00051104,0.00051104,0.00051104
96,1261.48,0.51086,0.99395,0.46152,0.95543,0.82834,0.16671,0.17714,0.15115,0.81027,0.16307,0.17233,0.14463,0.8083,2.67511,1.0094,1.10242,0.0004952,0.0004952,0.0004952
97,1274.52,0.50638,0.99576,0.48041,0.96925,0.83983,0.16545,0.17259,0.14875,0.8306,0.16364,0.16929,0.1435,0.7926,2.63214,1.03682,1.09413,0.00047936,0.00047936,0.00047936
98,1287.49,0.52874,0.9961,0.47469,0.96685,0.85368,0.16545,0.17462,0.14948,0.83434,0.16182,0.16999,0.14611,0.79119,2.60402,0.97406,1.11241,0.00046352,0.00046352,0.00046352
99,1300.5,0.51079,0.92709,0.47258,0.96499,0.84867,0.16545,0.17617,0.14903,0.83934,0.16364,0.16942,0.14662,0.79997,2.63293,0.98568,1.12339,0.00044768,0.00044768,0.00044768
100,1313.78,0.4974,0.91891,0.46597,0.95918,0.79322,0.16909,0.17413,0.15068,0.78469,0.16727,0.1684,0.14711,0.7748,2.7465,0.98024,1.11106,0.00043184,0.00043184,0.00043184
101,1326.67,0.5018,0.88389,0.45968,0.9698,0.80509,0.16727,0.17675,0.15049,0.79634,0.16545,0.1717,0.1486,0.77063,2.68272,1.03712,1.08946,0.000416,0.000416,0.000416
102,1339.44,0.46767,0.85159,0.43974,0.95403,0.82774,0.166,0.17498,0.14837,0.8098,0.16256,0.17069,0.14677,0.79981,2.55016,1.06792,1.10216,0.00040016,0.00040016,0.00040016
103,1352.39,0.45972,0.7885,0.40881,0.96245,0.8343,0.16,0.16992,0.14565,0.82482,0.15818,0.16684,0.14349,0.79916,2.54449,1.0435,1.1286,0.00038432,0.00038432,0.00038432
104,1365.37,0.4956,0.94938,0.44109,0.96904,0.79076,0.16,0.17174,0.14663,0.78177,0.15818,0.16708,0.14365,0.79252,2.65682,1.05625,1.12193,0.00036848,0.00036848,0.00036848
105,1378.62,0.49209,0.9221,0.44914,0.95731,0.80914,0.16364,0.17471,0.14876,0.78738,0.16182,0.17214,0.14528,0.75444,2.58784,1.05867,1.06406,0.00035264,0.00035264,0.00035264
106,1391.84,0.47685,0.85724,0.44827,0.96155,0.82204,0.16364,0.17582,0.14719,0.81272,0.16182,0.17272,0.14481,0.79335,2.60328,1.05817,1.11458,0.0003368,0.0003368,0.0003368
107,1404.66,0.47711,0.96065,0.41645,0.94435,0.89496,0.16,0.17333,0.14809,0.87462,0.15636,0.17044,0.1452,0.77928,2.60317,1.10529,1.07416,0.00032096,0.00032096,0.00032096
108,1417.92,0.51953,1.01587,0.46453,0.96659,0.88772,0.16545,0.17769,0.14837,0.86821,0.16182,0.17044,0.14528,0.79657,2.61178,1.04119,1.10206,0.00030512,0.00030512,0.00030512
109,1430.8,0.46914,0.86352,0.44757,0.95468,0.87504,0.16364,0.1774,0.14807,0.85559,0.16,0.17105,0.1442,0.79283,2.59834,1.00598,1.10095,0.00028928,0.00028928,0.00028928
110,1443.56,0.47739,0.88362,0.44284,0.94977,0.82892,0.16545,0.17348,0.14809,0.81981,0.16364,0.17164,0.14439,0.79471,2.5923,1.01231,1.10066,0.00027344,0.00027344,0.00027344
111,1456.84,0.47513,0.86738,0.44226,0.97352,0.8033,0.16545,0.17278,0.14669,0.79447,0.16364,0.17071,0.14388,0.81523,2.61332,1.00558,1.13561,0.0002576,0.0002576,0.0002576
112,1469.59,0.47514,0.89657,0.43517,0.95975,0.81813,0.16545,0.17429,0.14527,0.80914,0.16364,0.16872,0.14296,0.83218,2.60724,1.07777,1.14566,0.00024176,0.00024176,0.00024176
113,1482.94,0.48215,0.87831,0.43339,0.95354,0.77493,0.16727,0.17447,0.14911,0.76651,0.16545,0.169,0.14575,0.8191,2.59278,1.03435,1.13129,0.00022592,0.00022592,0.00022592
114,1496.4,0.48489,0.94043,0.44841,0.95251,0.77786,0.16545,0.17619,0.15073,0.76931,0.16364,0.17092,0.14727,0.79428,2.59111,1.01716,1.09911,0.00021008,0.00021008,0.00021008
115,1509.13,0.46921,0.90688,0.43068,0.94367,0.81309,0.16364,0.17521,0.15023,0.79474,0.16,0.17019,0.1466,0.80971,2.62044,1.03678,1.10689,0.00019424,0.00019424,0.00019424
116,1524.68,0.41983,0.98316,0.38999,0.95643,0.82985,0.16545,0.17216,0.14986,0.82073,0.16364,0.16809,0.14442,0.79583,2.74041,0.9781,1.10616,0.0001784,0.0001784,0.0001784
117,1537.37,0.39714,0.96528,0.32124,0.93725,0.80687,0.16364,0.17178,0.14792,0.7979,0.16182,0.17022,0.14516,0.78882,2.75466,0.97739,1.09762,0.00016256,0.00016256,0.00016256
118,1550.06,0.41302,1.02711,0.33835,0.9392,0.80136,0.16545,0.17391,0.14894,0.79255,0.16364,0.1723,0.14672,0.79136,2.77514,0.95266,1.12106,0.00014672,0.00014672,0.00014672
119,1562.97,0.38874,0.96263,0.31522,0.92667,0.81864,0.16545,0.17468,0.15102,0.80965,0.16364,0.17133,0.14742,0.78438,2.73835,0.93683,1.11938,0.00013088,0.00013088,0.00013088
120,1575.48,0.3907,0.96721,0.31777,0.93425,0.83705,0.16812,0.17867,0.15255,0.84783,0.16364,0.17394,0.14709,0.78951,2.76668,0.93075,1.12087,0.00011504,0.00011504,0.00011504
121,1588,0.35275,0.89582,0.2938,0.9259,0.85933,0.16909,0.17892,0.1531,0.85598,0.16364,0.17367,0.14779,0.78002,2.78688,0.9483,1.09329,9.92e-05,9.92e-05,9.92e-05
122,1600.69,0.3706,0.98313,0.30506,0.92376,0.85301,0.16882,0.17607,0.15379,0.85436,0.16545,0.17485,0.14853,0.77771,2.79731,0.95088,1.08734,8.336e-05,8.336e-05,8.336e-05
123,1613.15,0.37988,0.99526,0.30085,0.92638,0.86052,0.16727,0.17614,0.15335,0.853,0.16545,0.17513,0.15026,0.77705,2.76512,0.94929,1.08989,6.752e-05,6.752e-05,6.752e-05
124,1626.17,0.37445,0.94629,0.29296,0.92126,0.84472,0.16727,0.17595,0.15265,0.83553,0.16545,0.17537,0.15045,0.79741,2.74359,0.95003,1.11131,5.168e-05,5.168e-05,5.168e-05
125,1638.7,0.38406,0.9818,0.29469,0.92987,0.84222,0.16727,0.17698,0.15223,0.83306,0.16545,0.17522,0.14979,0.801,2.73859,0.95841,1.12092,3.584e-05,3.584e-05,3.584e-05
