epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
38,499.26,0.51697,0.94922,0.47006,0.96904,0.85862,0.16,0.17602,0.14575,0.82924,0.15455,0.17081,0.14163,0.8197,2.74594,1.07689,1.11867,0.00141392,0.00141392,0.00141392
39,512.097,0.52189,0.91345,0.47857,0.97793,0.81798,0.16342,0.17562,0.14525,0.82699,0.16514,0.17659,0.14554,0.89691,2.96184,1.00371,1.2673,0.00139808,0.00139808,0.00139808
40,524.825,0.52973,0.86283,0.49303,0.96377,0.75136,0.16545,0.16632,0.13242,0.74311,0.16364,0.16397,0.13056,0.92807,3.11374,1.15729,1.27687,0.00138224,0.00138224,0.00138224
41,538.016,0.52254,0.88841,0.4748,0.96413,0.84896,0.16352,0.16701,0.13579,0.83013,0.15993,0.16466,0.1356,0.89634,2.73917,1.18655,1.23726,0.0013664,0.0013664,0.0013664
42,550.743,0.51684,0.85086,0.46694,0.96104,0.76783,0.16236,0.17114,0.14056,0.75952,0.16079,0.16856,0.1387,0.87584,2.92393,1.11616,1.16064,0.00135056,0.00135056,0.00135056
43,563.444,0.51178,0.82173,0.47202,0.96298,0.81464,0.16,0.1711,0.14283,0.80538,0.15818,0.16668,0.14174,0.8545,2.66842,1.15234,1.14853,0.00133472,0.00133472,0.00133472
44,577.044,0.49029,0.85281,0.46616,0.95126,0.80225,0.16364,0.17108,0.13665,0.81379,0.16182,0.16898,0.13729,0.94073,2.76867,1.14217,1.24495,0.00131888,0.00131888,0.00131888
45,589.607,0.51337,0.91158,0.47178,0.96447,0.809,0.16173,0.16836,0.13546,0.81901,0.15636,0.168,0.13572,0.97244,2.95158,1.0875,1.28813,0.00130304,0.00130304,0.00130304
46,602.679,0.51658,0.91499,0.50046,0.96828,0.79883,0.15455,0.16494,0.13417,0.86393,0.15273,0.16461,0.1363,0.91411,2.95527,1.04412,1.26167,0.0012872,0.0012872,0.0012872
47,615.681,0.50993,0.90049,0.47673,0.96582,0.79647,0.15818,0.17111,0.13803,0.81858,0.15455,0.16612,0.13824,0.92722,2.83668,1.11759,1.25523,0.00127136,0.00127136,0.00127136
48,628.68,0.48335,0.80343,0.4627,0.93588,0.8047,0.17455,0.18398,0.14991,0.748,0.16727,0.18156,0.14739,0.87642,2.78663,1.03623,1.21278,0.00125552,0.00125552,0.00125552
49,641.96,0.52636,1.00694,0.48719,0.96304,0.8505,0.16182,0.17465,0.14294,0.80729,0.15818,0.17125,0.14135,0.90631,2.72233,1.10323,1.25842,0.00123968,0.00123968,0.00123968
50,654.607,0.52006,0.96108,0.47006,0.96899,0.87591,0.16,0.17173,0.13458,0.84513,0.15273,0.16672,0.13512,0.9699,2.82937,1.124,1.39834,0.00122384,0.00122384,0.00122384
51,667.446,0.51091,0.87956,0.48196,0.97041,0.83769,0.16,0.17115,0.13805,0.87697,0.15636,0.16566,0.13883,0.87445,2.77495,1.06618,1.266,0.001208,0.001208,0.001208
52,680.526,0.5317,0.94439,0.49434,0.96445,0.83106,0.16727,0.17199,0.13929,0.80396,0.16182,0.16902,0.13431,0.85769,2.96171,0.92997,1.29589,0.00119216,0.00119216,0.00119216
53,693.173,0.49408,0.89128,0.45105,0.96332,0.79593,0.16727,0.17384,0.14369,0.87431,0.15636,0.16513,0.1367,0.81679,2.91858,1.04095,1.17395,0.00117632,0.00117632,0.00117632
54,706.089,0.51288,0.93963,0.47382,0.96359,0.80714,0.16364,0.16798,0.13845,0.8469,0.15636,0.16479,0.13544,0.85578,2.8816,1.06758,1.18199,0.00116048,0.00116048,0.00116048
55,719.163,0.50078,0.92417,0.45937,0.95768,0.76815,0.16545,0.16339,0.13078,0.72506,0.16364,0.16312,0.1338,0.96656,2.69149,1.15785,1.27589,0.00114464,0.00114464,0.00114464
56,732.08,0.51668,0.91281,0.45722,0.96828,0.76823,0.15818,0.16078,0.13148,0.76823,0.15818,0.16183,0.13315,0.96361,2.85571,1.13836,1.26238,0.0011288,0.0011288,0.0011288
57,745.31,0.52603,0.96891,0.49044,0.96929,0.73439,0.15818,0.16349,0.13486,0.7175,0.15455,0.15897,0.13391,0.92406,2.88278,1.24519,1.24572,0.00111296,0.00111296,0.00111296
58,758.256,0.50969,0.94325,0.45248,0.95355,0.87202,0.16545,0.17133,0.1422,0.83356,0.15818,0.16616,0.13994,0.86691,2.68668,1.07981,1.14632,0.00109712,0.00109712,0.00109712
59,771.096,0.49721,0.97346,0.4522,0.95923,0.74939,0.16,0.17046,0.14116,0.73967,0.15455,0.16032,0.13702,0.86823,2.87656,1.10634,1.15905,0.00108128,0.00108128,0.00108128
60,784.222,0.52082,0.96895,0.47306,0.97222,0.88021,0.15273,0.16798,0.13857,0.87562,0.15091,0.16578,0.13651,0.87469,2.90843,1.10304,1.1626,0.00106544,0.00106544,0.00106544
61,797.072,0.5287,0.95232,0.47142,0.97257,0.86272,0.16909,0.17853,0.14442,0.86804,0.16182,0.17311,0.14062,0.85307,2.78676,1.01019,1.15962,0.0010496,0.0010496,0.0010496
62,809.807,0.51054,0.89905,0.46117,0.96245,0.82386,0.16909,0.17425,0.14243,0.80077,0.16727,0.16871,0.13622,0.84541,2.79168,1.07347,1.16281,0.00103376,0.00103376,0.00103376
63,822.82,0.52629,0.90494,0.49262,0.96983,0.83936,0.16364,0.1721,0.14212,0.82071,0.16,0.1674,0.13686,0.82146,2.72235,1.04691,1.12726,0.00101792,0.00101792,0.00101792
64,835.537,0.50416,0.90736,0.46919,0.96064,0.90901,0.15818,0.16591,0.13933,0.8847,0.15636,0.16199,0.13797,0.83658,2.68833,1.0227,1.15244,0.00100208,0.00100208,0.00100208
65,848.144,0.50448,0.91773,0.47813,0.95729,0.77384,0.15818,0.16612,0.1365,0.75527,0.15455,0.163,0.13408,0.85154,2.68677,1.09511,1.1327,0.00098624,0.00098624,0.00098624
66,861.42,0.50247,0.90339,0.47758,0.96042,0.78735,0.16182,0.17231,0.14116,0.76966,0.15818,0.16772,0.13997,0.85012,2.93395,1.03048,1.13128,0.0009704,0.0009704,0.0009704
67,874.299,0.51212,0.98009,0.47772,0.96154,0.85092,0.16182,0.17152,0.14117,0.82603,0.15818,0.16679,0.13693,0.83543,3.03937,1.07478,1.11057,0.00095456,0.00095456,0.00095456
68,887.522,0.55334,1.04081,0.51658,0.97829,0.85553,0.16364,0.17177,0.14595,0.81714,0.15636,0.1627,0.14214,0.83929,2.91891,1.04984,1.11274,0.00093872,0.00093872,0.00093872
69,900.589,0.53663,0.99733,0.49953,0.98028,0.77857,0.16,0.17129,0.14523,0.76462,0.15818,0.16977,0.14118,0.7877,2.77576,1.0268,1.0648,0.00092288,0.00092288,0.00092288
70,913.277,0.50181,0.91762,0.47121,0.95857,0.82948,0.15921,0.16967,0.14676,0.77772,0.15818,0.16785,0.14187,0.79382,2.64232,1.086,1.09141,0.00090704,0.00090704,0.00090704
71,926.601,0.52347,1.00981,0.47872,0.95604,0.90455,0.15455,0.17051,0.1476,0.71746,0.15818,0.16907,0.14369,0.78286,2.67418,1.06277,1.05924,0.0008912,0.0008912,0.0008912
72,939.325,0.51757,0.95369,0.47118,0.95734,0.90334,0.15818,0.16847,0.14542,0.77349,0.15636,0.1674,0.14256,0.78256,2.95371,1.01111,1.07917,0.00087536,0.00087536,0.00087536
73,952.049,0.4732,0.87426,0.45031,0.9517,0.87407,0.15818,0.17322,0.14246,0.83686,0.15273,0.16833,0.14129,0.85047,2.75235,1.0456,1.17339,0.00085952,0.00085952,0.00085952
74,965.583,0.48355,0.92721,0.44725,0.95643,0.75907,0.15818,0.16844,0.13787,0.74408,0.15636,0.16438,0.13855,0.84265,2.77877,1.08472,1.17106,0.00084368,0.00084368,0.00084368
75,978.265,0.50338,0.91167,0.44714,0.95654,0.8946,0.16182,0.17347,0.1413,0.85439,0.15455,0.16395,0.13606,0.82122,2.81909,1.00782,1.15759,0.00082784,0.00082784,0.00082784
76,991.249,0.4941,0.89203,0.45581,0.96662,0.89538,0.15818,0.17777,0.15408,0.86806,0.15636,0.17695,0.1491,0.78964,2.69888,0.9966,1.10755,0.000812,0.000812,0.000812
77,1004.66,0.50316,0.87934,0.44225,0.9692,0.80908,0.16182,0.17189,0.14657,0.72711,0.16182,0.1705,0.14495,0.82103,2.77516,1.02422,1.14694,0.00079616,0.00079616,0.00079616
78,1017.37,0.48378,0.84776,0.44843,0.96232,0.69216,0.16909,0.17776,0.1479,0.68472,0.16727,0.17301,0.14434,0.79526,2.94469,1.02002,1.07589,0.00078032,0.00078032,0.00078032
79,1030.42,0.50319,0.90686,0.47603,0.96938,0.84107,0.16364,0.17831,0.14713,0.82238,0.16,0.17387,0.14651,0.81815,2.80222,1.0488,1.07066,0.00076448,0.00076448,0.00076448
80,1043.34,0.49849,0.87973,0.45095,0.97201,0.85337,0.16364,0.17109,0.14046,0.83441,0.16,0.17257,0.1431,0.84658,2.75905,1.08659,1.09336,0.00074864,0.00074864,0.00074864
81,1056.32,0.48683,0.98393,0.44589,0.95021,0.82033,0.16545,0.17191,0.1464,0.82033,0.16545,0.17365,0.14811,0.80583,2.72114,0.98223,1.08466,0.0007328,0.0007328,0.0007328
82,1069.36,0.52299,0.9233,0.48459,0.97277,0.83453,0.16182,0.17172,0.14877,0.80798,0.16182,0.17111,0.14499,0.76978,2.74966,0.97462,1.06331,0.00071696,0.00071696,0.00071696
83,1082.07,0.51858,0.93886,0.46462,0.9737,0.76885,0.16545,0.17614,0.14995,0.77585,0.16182,0.17012,0.14598,0.78514,2.58055,0.99347,1.0761,0.00070112,0.00070112,0.00070112
84,1094.88,0.49559,0.88562,0.45995,0.95735,0.73969,0.16727,0.177,0.14625,0.79516,0.16,0.17025,0.14476,0.80377,2.61591,0.97932,1.10478,0.00068528,0.00068528,0.00068528
85,1107.92,0.49164,0.93339,0.46379,0.96097,0.85806,0.16,0.17388,0.14382,0.83856,0.15636,0.16762,0.14192,0.85889,2.63932,1.05256,1.15503,0.00066944,0.00066944,0.00066944
86,1120.93,0.50848,0.96311,0.47882,0.96343,0.82783,0.16,0.17029,0.14582,0.81843,0.15818,0.16796,0.14547,0.80323,2.67039,1.02557,1.07837,0.0006536,0.0006536,0.0006536
87,1134.08,0.49828,0.90508,0.45153,0.96292,0.85049,0.16182,0.17007,0.14478,0.83138,0.15818,0.16655,0.14282,0.80101,2.79731,0.98491,1.05448,0.00063776,0.00063776,0.00063776
88,1147.28,0.49519,0.88724,0.45248,0.96195,0.82441,0.15818,0.16364,0.14558,0.82441,0.15818,0.16503,0.14331,0.80649,2.79373,1.03396,1.06157,0.00062192,0.00062192,0.00062192
89,1160.23,0.47694,0.86881,0.43243,0.95512,0.79735,0.16,0.16425,0.14363,0.83208,0.15818,0.16297,0.14003,0.77378,2.72743,1.02468,1.05966,0.00060608,0.00060608,0.00060608
90,1173.29,0.50039,0.91022,0.45055,0.95947,0.76629,0.16182,0.16701,0.14454,0.80192,0.15636,0.16447,0.14131,0.79247,2.76326,1.04669,1.08409,0.00059024,0.00059024,0.00059024
91,1186.25,0.4853,0.95025,0.44212,0.93873,0.84765,0.15455,0.16825,0.14692,0.83768,0.15273,0.16243,0.14129,0.77143,2.81395,1.05236,1.04929,0.0005744,0.0005744,0.0005744
92,1198.93,0.48969,0.89085,0.44754,0.95874,0.80692,0.15636,0.16516,0.14617,0.73437,0.15636,0.15985,0.13949,0.73775,2.7375,1.09493,1.02398,0.00055856,0.00055856,0.00055856
93,1212.13,0.52194,0.93693,0.46717,0.96519,0.81289,0.15818,0.16919,0.15051,0.81289,0.15818,0.16755,0.14528,0.76736,2.79109,1.00861,1.04582,0.00054272,0.00054272,0.00054272
94,1225.21,0.51582,1.02611,0.45866,0.95567,0.74364,0.16364,0.16991,0.14914,0.73538,0.16182,0.16765,0.14589,0.77698,2.7366,0.98499,1.0498,0.00052688,0.00052688,0.00052688
95,1237.91,0.50108,0.92478,0.45488,0.95812,0.75292,0.16182,0.17274,0.15221,0.74446,0.16,0.1698,0.1462,0.77297,2.72224,0.99592,1.05456,0.00051104,0.00051104,0.00051104
96,1251.24,0.50308,0.98852,0.45024,0.9503,0.82032,0.15636,0.17224,0.15147,0.82032,0.15636,0.1683,0.14479,0.75205,2.66155,1.01161,1.02767,0.0004952,0.0004952,0.0004952
97,1263.98,0.50464,0.98298,0.46795,0.97059,0.73127,0.17091,0.17777,0.15037,0.70294,0.17091,0.17632,0.14775,0.76657,2.68519,0.99303,1.05416,0.00047936,0.00047936,0.00047936
98,1277.17,0.52539,0.97939,0.4573,0.96592,0.76959,0.16909,0.17784,0.14647,0.72406,0.16909,0.17397,0.14696,0.81936,2.63048,0.96613,1.13505,0.00046352,0.00046352,0.00046352
99,1290.58,0.50316,0.91122,0.46405,0.95886,0.71276,0.16545,0.17187,0.14462,0.70593,0.16364,0.16786,0.1439,0.81906,2.67709,0.98924,1.1134,0.00044768,0.00044768,0.00044768
100,1303.35,0.49345,0.89433,0.45711,0.95308,0.83542,0.16364,0.17411,0.14628,0.8064,0.16182,0.16806,0.14369,0.79754,2.84097,0.95553,1.11799,0.00043184,0.00043184,0.00043184
101,1316.47,0.50164,0.89354,0.45618,0.96422,0.88483,0.16182,0.17182,0.14248,0.87489,0.16,0.16878,0.14101,0.82072,2.79444,0.99391,1.17727,0.000416,0.000416,0.000416
